experiment,host,cpu,memory,duration
SFCs:4-Topology:0.5,h4,0.0008518996235884567,34.1953125,3.0
SFCs:4-Topology:0.5,h3,0.23567861964642584,2966.8984375,3.0
SFCs:4-Topology:0.5,h5,0.0009710144108157935,34.8359375,3.0
SFCs:4-Topology:0.5,h7,0.001148916551406178,34.4296875,3.0
SFCs:4-Topology:0.5,h11,0.0006634774857845398,34.12109375,3.0
SFCs:4-Topology:0.5,h8,0.0012317497618681826,34.67578125,3.0
SFCs:4-Topology:0.5,h9,0.0009941293991086522,34.25,3.0
SFCs:4-Topology:0.5,h13,0.0014235090155122101,34.58984375,3.0
SFCs:4-Topology:0.5,h12,0.0006777228501228501,34.60546875,3.0
SFCs:4-Topology:0.5,h6,0.001169339397664413,34.40625,3.0
SFCs:4-Topology:0.5,h10,0.0010571028720626633,34.77734375,3.0
SFCs:4-Topology:0.5,h14,0.0005548288039306003,34.78515625,3.0
SFCs:4-Topology:0.5,h1,0.2857029856987746,1061.390625,2.0
SFCs:4-Topology:0.5,h2,0.20054823146314632,2749.328125,2.0
SFCs:4-Topology:0.5,h3,0.16803092165206507,2965.15625,2.0
SFCs:4-Topology:0.5,h4,0.0008749165432098765,34.1953125,2.0
SFCs:4-Topology:0.5,h5,0.0012062864404153108,34.8359375,2.0
SFCs:4-Topology:0.5,h7,0.0010155884860743737,34.4296875,2.0
SFCs:4-Topology:0.5,h6,0.0009226336393340594,34.40625,2.0
SFCs:4-Topology:0.5,h8,0.0011206728079571537,34.67578125,2.0
SFCs:4-Topology:0.5,h9,0.0011032054760423148,34.25,2.0
SFCs:4-Topology:0.5,h12,0.0006535749580088564,34.609375,2.0
SFCs:4-Topology:0.5,h10,0.0011227864692127825,34.77734375,2.0
SFCs:4-Topology:0.5,h11,0.0007742592977099237,34.12109375,2.0
SFCs:4-Topology:0.5,h13,0.0010597197007481296,34.58984375,2.0
SFCs:4-Topology:0.5,h14,0.000659926524247622,34.78515625,2.0
SFCs:4-Topology:0.5,h1,0.25842657915527195,1052.265625,3.0
SFCs:4-Topology:0.5,h3,0.22363342319368548,2963.10546875,3.0
SFCs:4-Topology:0.5,h5,0.00103688635235732,34.8359375,3.0
SFCs:4-Topology:0.5,h4,0.0009273433611884865,34.1953125,3.0
SFCs:4-Topology:0.5,h2,0.20937828040278852,2745.97265625,3.0
SFCs:4-Topology:0.5,h7,0.001158040340218712,34.4296875,3.0
SFCs:4-Topology:0.5,h9,0.001123344126296239,34.25,3.0
SFCs:4-Topology:0.5,h6,0.0011245163647623472,34.40625,3.0
SFCs:4-Topology:0.5,h8,0.001350269246246711,34.67578125,3.0
SFCs:4-Topology:0.5,h11,0.0008552089219330855,34.12109375,3.0
SFCs:4-Topology:0.5,h10,0.0011739772851503188,34.77734375,3.0
SFCs:4-Topology:0.5,h14,0.0005781624032208114,34.78515625,3.0
SFCs:4-Topology:0.5,h12,0.0005600094866593852,34.609375,3.0
SFCs:4-Topology:0.5,h13,0.0010605411514507063,34.58984375,3.0
SFCs:4-Topology:0.5,h1,0.15447772118970565,1052.71484375,2.0
SFCs:4-Topology:0.5,h4,0.0010485263616557734,34.1953125,2.0
SFCs:4-Topology:0.5,h2,0.08116348528278626,2744.83203125,2.0
SFCs:4-Topology:0.5,h5,0.0014638024022174314,34.8359375,2.0
SFCs:4-Topology:0.5,h3,0.11024481519066148,2962.515625,2.0
SFCs:4-Topology:0.5,h8,0.0015289417535254445,34.67578125,2.0
SFCs:4-Topology:0.5,h7,0.0013270284750957855,34.4296875,2.0
SFCs:4-Topology:0.5,h6,0.0013202136132119155,34.40625,2.0
SFCs:4-Topology:0.5,h11,0.0009401152385363594,34.12109375,2.0
SFCs:4-Topology:0.5,h10,0.0014291673456884669,34.77734375,2.0
SFCs:4-Topology:0.5,h13,0.001316829911124732,34.58984375,2.0
SFCs:4-Topology:0.5,h9,0.0013222736324523664,34.25,2.0
SFCs:4-Topology:0.5,h12,0.0007414481137909709,34.61328125,2.0
SFCs:4-Topology:0.5,h14,0.0008583130864197531,34.7890625,2.0
SFCs:4-Topology:0.5,h1,0.2072754107916987,1043.80859375,2.0
SFCs:4-Topology:0.5,h3,0.167855517120443,2961.4140625,2.0
SFCs:4-Topology:0.5,h5,0.0009600822144058724,34.8359375,2.0
SFCs:4-Topology:0.5,h6,0.0012422248462484625,34.40625,2.0
SFCs:4-Topology:0.5,h4,0.0008447783883346124,34.1953125,2.0
SFCs:4-Topology:0.5,h2,0.13940310783297774,2742.70703125,2.0
SFCs:4-Topology:0.5,h8,0.001519205625191073,34.67578125,2.0
SFCs:4-Topology:0.5,h7,0.0011047433051498848,34.4296875,2.0
SFCs:4-Topology:0.5,h9,0.0010418851874615857,34.25,2.0
SFCs:4-Topology:0.5,h10,0.0013129418422266647,34.77734375,2.0
SFCs:4-Topology:0.5,h11,0.0007786886597938145,34.12109375,2.0
SFCs:4-Topology:0.5,h12,0.0009479461088895725,34.61328125,2.0
SFCs:4-Topology:0.5,h14,0.0006793584255842558,34.79296875,2.0
SFCs:4-Topology:0.5,h13,0.0010806023674096849,34.58984375,2.0
SFCs:4-Topology:0.5,h1,0.10845514544061302,1039.44140625,2.0
SFCs:4-Topology:0.5,h2,0.030689901747930085,2742.41796875,2.0
SFCs:4-Topology:0.5,h4,0.0008014506274869911,34.1953125,2.0
SFCs:4-Topology:0.5,h3,0.086419938536884,2961.19921875,2.0
SFCs:4-Topology:0.5,h6,0.0014561919312778033,34.40625,2.0
SFCs:4-Topology:0.5,h8,0.0015842080343452928,34.67578125,2.0
SFCs:4-Topology:0.5,h5,0.0010784882623352742,34.8359375,2.0
SFCs:4-Topology:0.5,h9,0.001342879362158847,34.25,2.0
SFCs:4-Topology:0.5,h7,0.0013071990202082058,34.4296875,2.0
SFCs:4-Topology:0.5,h10,0.0013999693069306931,34.77734375,2.0
SFCs:4-Topology:0.5,h11,0.0009198994596263702,34.12109375,2.0
SFCs:4-Topology:0.5,h14,0.000853590928593319,34.79296875,2.0
SFCs:4-Topology:0.5,h12,0.000694735938697318,34.61328125,2.0
SFCs:4-Topology:0.5,h13,0.0014514107005978844,34.58984375,2.0
SFCs:4-Topology:0.5,h1,0.09075154349373356,1030.96875,3.0
SFCs:4-Topology:0.5,h2,0.0286240480245023,2741.234375,3.0
SFCs:4-Topology:0.5,h3,0.04406124984653161,2960.2578125,3.0
SFCs:4-Topology:0.5,h4,0.0010083872112589872,34.3203125,3.0
SFCs:4-Topology:0.5,h5,0.0014515245029060875,34.8359375,3.0
SFCs:4-Topology:0.5,h6,0.0016512949235474006,34.40625,3.0
SFCs:4-Topology:0.5,h7,0.0012859393417410027,34.4375,3.0
SFCs:4-Topology:0.5,h8,0.0016560902967860988,34.67578125,3.0
SFCs:4-Topology:0.5,h9,0.0012245215848248432,34.25,3.0
SFCs:4-Topology:0.5,h10,0.0014775661110261508,34.77734375,3.0
SFCs:4-Topology:0.5,h11,0.001328939670819874,34.12109375,3.0
SFCs:4-Topology:0.5,h14,0.0007323683083511778,34.79296875,3.0
SFCs:4-Topology:0.5,h13,0.001259889629856225,34.58984375,3.0
SFCs:4-Topology:0.5,h12,0.0009488542414480748,34.61328125,3.0
SFCs:4-Topology:0.5,h1,0.06279413211400701,1024.25390625,3.0
SFCs:4-Topology:0.5,h3,0.027152167804878048,2960.1484375,3.0
SFCs:4-Topology:0.5,h2,0.05871312290728374,2740.88671875,3.0
SFCs:4-Topology:0.5,h4,0.0012511801242236025,34.1953125,3.0
SFCs:4-Topology:0.5,h6,0.0015159599069045771,34.40625,3.0
SFCs:4-Topology:0.5,h5,0.0014790592818015825,34.8359375,3.0
SFCs:4-Topology:0.5,h8,0.0016452196401341873,34.67578125,3.0
SFCs:4-Topology:0.5,h7,0.0011483194639049649,34.4375,3.0
SFCs:4-Topology:0.5,h9,0.001712689756097561,34.25,3.0
SFCs:4-Topology:0.5,h11,0.0008542731707317073,34.12109375,3.0
SFCs:4-Topology:0.5,h10,0.0014532298507462687,34.77734375,3.0
SFCs:4-Topology:0.5,h12,0.001011416780609074,34.61328125,3.0
SFCs:4-Topology:0.5,h13,0.0014000139650872819,34.58984375,3.0
SFCs:4-Topology:0.5,h14,0.0008917595212521098,34.79296875,3.0
SFCs:4-Topology:0.5,h1,0.05629572625800549,1022.25,2.0
SFCs:4-Topology:0.5,h2,0.04514244236100296,2740.02734375,2.0
SFCs:4-Topology:0.5,h5,0.001241510243902439,34.8359375,2.0
SFCs:4-Topology:0.5,h6,0.0012694476249805325,34.40625,2.0
SFCs:4-Topology:0.5,h4,0.001314411226357535,34.1953125,2.0
SFCs:4-Topology:0.5,h8,0.001810752126848605,34.6875,2.0
SFCs:4-Topology:0.5,h13,0.0013822984901631845,34.58984375,2.0
SFCs:4-Topology:0.5,h3,0.02785389691979262,2959.96875,2.0
SFCs:4-Topology:0.5,h7,0.0018220177859552284,34.4375,2.0
SFCs:4-Topology:0.5,h10,0.0014582454070660522,34.77734375,2.0
SFCs:4-Topology:0.5,h11,0.0008461465974977113,34.12109375,2.0
SFCs:4-Topology:0.5,h9,0.0014552551555826723,34.25,2.0
SFCs:4-Topology:0.5,h14,0.0008503895327102804,34.79296875,2.0
SFCs:4-Topology:0.5,h12,0.001143104605062519,34.61328125,2.0
SFCs:4-Topology:0.5,h2,0.017885407032695866,2739.5859375,2.0
SFCs:4-Topology:0.5,h4,0.0011244960962814381,34.1953125,2.0
SFCs:4-Topology:0.5,h5,0.0016404154914365066,34.8359375,2.0
SFCs:4-Topology:0.5,h1,0.0418034605548854,1021.14453125,2.0
SFCs:4-Topology:0.5,h6,0.0015127188548560875,34.40625,2.0
SFCs:4-Topology:0.5,h3,0.03190539046469523,2959.91796875,2.0
SFCs:4-Topology:0.5,h7,0.001404917732207479,34.4375,2.0
SFCs:4-Topology:0.5,h8,0.002233344197530864,34.6875,2.0
SFCs:4-Topology:0.5,h10,0.0017067742213999384,34.77734375,2.0
SFCs:4-Topology:0.5,h11,0.0009312439149449555,34.12109375,2.0
SFCs:4-Topology:0.5,h9,0.0014296158024691358,34.25,2.0
SFCs:4-Topology:0.5,h13,0.001723948669026004,34.58984375,2.0
SFCs:4-Topology:0.5,h14,0.0011257898221949723,34.79296875,2.0
SFCs:4-Topology:0.5,h12,0.0008928606378061932,34.61328125,2.0
SFCs:4-Topology:0.5,h1,0.04169834970169803,1022.32421875,2.0
SFCs:4-Topology:0.5,h2,0.4070737785386732,2739.40234375,2.0
SFCs:4-Topology:0.5,h5,0.0012550162310866575,34.8359375,2.0
SFCs:4-Topology:0.5,h6,0.001590556670746634,34.40625,2.0
SFCs:4-Topology:0.5,h4,0.0013499867809057527,34.1953125,2.0
SFCs:4-Topology:0.5,h9,0.0014661741579914268,34.25,2.0
SFCs:4-Topology:0.5,h3,0.030228775520195837,2960.6328125,2.0
SFCs:4-Topology:0.5,h7,0.001485082050497322,34.4375,2.0
SFCs:4-Topology:0.5,h10,0.0019985681887833284,34.77734375,2.0
SFCs:4-Topology:0.5,h11,0.0006903454907364876,34.12109375,2.0
SFCs:4-Topology:0.5,h14,0.0007632022184563241,34.79296875,2.0
SFCs:4-Topology:0.5,h8,0.0017089793018983466,34.6875,2.0
SFCs:4-Topology:0.5,h13,0.0014540547277494987,34.58984375,2.0
SFCs:4-Topology:0.5,h12,0.0008232600771010023,34.61328125,2.0
SFCs:4-Topology:0.5,h2,0.02165341948906226,2738.96484375,2.0
SFCs:4-Topology:0.5,h5,0.0013157634717452388,34.8359375,2.0
SFCs:4-Topology:0.5,h1,0.04323576620668507,1021.69921875,2.0
SFCs:4-Topology:0.5,h3,0.020332329497716895,2960.28515625,2.0
SFCs:4-Topology:0.5,h8,0.0017345700931724454,34.6875,2.0
SFCs:4-Topology:0.5,h7,0.001375039609993906,34.4375,2.0
SFCs:4-Topology:0.5,h11,0.0008175796210003107,34.12109375,2.0
SFCs:4-Topology:0.5,h9,0.0016118219107115648,34.25,2.0
SFCs:4-Topology:0.5,h4,0.001211556557501904,34.1953125,2.0
SFCs:4-Topology:0.5,h10,0.0014985336378864017,34.77734375,2.0
SFCs:4-Topology:0.5,h12,0.0010583146861669714,34.61328125,2.0
SFCs:4-Topology:0.5,h6,0.0015152720632988436,34.40625,2.0
SFCs:4-Topology:0.5,h14,0.0008777061946902654,34.79296875,2.0
SFCs:4-Topology:0.5,h13,0.0013878889785780813,34.58984375,2.0
SFCs:8-Topology:0.5,h1,0.01637162216100398,779.08203125,4.0
SFCs:8-Topology:0.5,h2,0.035783909526736324,2930.671875,4.0
SFCs:8-Topology:0.5,h3,0.018420235337536523,657.90625,4.0
SFCs:8-Topology:0.5,h5,0.05242093896260555,2598.7265625,4.0
SFCs:8-Topology:0.5,h4,0.026788030139935415,2515.37890625,4.0
SFCs:8-Topology:0.5,h9,0.0008880181985859207,36.55859375,4.0
SFCs:8-Topology:0.5,h7,0.0003960459006306722,35.43359375,4.0
SFCs:8-Topology:0.5,h8,0.0007751065190651907,37.26171875,4.0
SFCs:8-Topology:0.5,h6,0.012466803383053976,2558.98046875,4.0
SFCs:8-Topology:0.5,h11,0.0010494956789174228,36.08984375,4.0
SFCs:8-Topology:0.5,h10,0.0013294566026133743,37.16015625,4.0
SFCs:8-Topology:0.5,h12,0.00030546920060331824,36.50390625,4.0
SFCs:8-Topology:0.5,h13,0.001127135088529638,37.35546875,4.0
SFCs:8-Topology:0.5,h14,0.0013038625192485372,35.54296875,4.0
SFCs:8-Topology:0.5,h2,0.546425948100268,2940.75,4.0
SFCs:8-Topology:0.5,h1,0.3033135738904987,802.01171875,4.0
SFCs:8-Topology:0.5,h3,0.2639074448496182,677.046875,4.0
SFCs:8-Topology:0.5,h4,0.2868736585633674,2525.34375,4.0
SFCs:8-Topology:0.5,h5,1.4013848747709223,2634.0703125,4.0
SFCs:8-Topology:0.5,h8,0.000535220400061078,37.26171875,4.0
SFCs:8-Topology:0.5,h10,0.0010055973835851114,37.16015625,4.0
SFCs:8-Topology:0.5,h7,0.00033052494286149624,35.43359375,4.0
SFCs:8-Topology:0.5,h11,0.001012926534351145,36.09765625,4.0
SFCs:8-Topology:0.5,h6,0.26917561482404234,2608.73046875,4.0
SFCs:8-Topology:0.5,h13,0.0010618032378580324,37.35546875,4.0
SFCs:8-Topology:0.5,h14,0.0013370251617995264,35.54296875,4.0
SFCs:8-Topology:0.5,h9,0.0006486778462024318,36.55859375,4.0
SFCs:8-Topology:0.5,h12,0.00025150413223140497,36.50390625,4.0
SFCs:8-Topology:0.5,h1,0.25493726184926185,820.140625,4.0
SFCs:8-Topology:0.5,h2,0.9760769216388846,2977.15625,4.0
SFCs:8-Topology:0.5,h3,0.20090676028633675,700.3359375,4.0
SFCs:8-Topology:0.5,h5,0.25253167004522065,2633.6015625,4.0
SFCs:8-Topology:0.5,h4,0.45134294727880814,2532.44921875,4.0
SFCs:8-Topology:0.5,h6,0.2924239836958175,2629.1796875,4.0
SFCs:8-Topology:0.5,h7,0.0005449091532823951,35.43359375,4.0
SFCs:8-Topology:0.5,h9,0.0006168115659716938,36.55859375,4.0
SFCs:8-Topology:0.5,h8,0.0003600338518979465,37.26171875,4.0
SFCs:8-Topology:0.5,h10,0.0011115903805175038,37.1640625,4.0
SFCs:8-Topology:0.5,h13,0.0009613632309371588,37.35546875,4.0
SFCs:8-Topology:0.5,h12,0.00039304782946942586,36.50390625,4.0
SFCs:8-Topology:0.5,h11,0.0009201484843774289,36.1015625,4.0
SFCs:8-Topology:0.5,h14,0.0012686728575880336,35.54296875,4.0
SFCs:8-Topology:0.5,h2,0.8458807304017716,3006.17578125,4.0
SFCs:8-Topology:0.5,h3,0.2420412661728395,729.8671875,4.0
SFCs:8-Topology:0.5,h1,0.30278110358326754,869.83984375,4.0
SFCs:8-Topology:0.5,h4,0.20902928467245463,2537.3125,4.0
SFCs:8-Topology:0.5,h5,0.22474990750231552,2637.8359375,4.0
SFCs:8-Topology:0.5,h8,0.00038513737373737375,37.26171875,4.0
SFCs:8-Topology:0.5,h7,0.0005750886795366795,35.4375,4.0
SFCs:8-Topology:0.5,h9,0.0005373265041653811,36.55859375,4.0
SFCs:8-Topology:0.5,h6,0.3018281417113988,2634.98828125,4.0
SFCs:8-Topology:0.5,h12,0.00026944355336212214,36.50390625,4.0
SFCs:8-Topology:0.5,h11,0.0010444085158901573,36.11328125,4.0
SFCs:8-Topology:0.5,h10,0.001175789609989209,37.16796875,4.0
SFCs:8-Topology:0.5,h14,0.0012160345359235275,35.54296875,4.0
SFCs:8-Topology:0.5,h13,0.0010570870595670722,37.35546875,4.0
SFCs:8-Topology:0.5,h1,0.2809441567984875,890.47265625,4.0
SFCs:8-Topology:0.5,h2,0.7483756820031299,3039.84375,4.0
SFCs:8-Topology:0.5,h4,0.291686363943662,2543.84375,4.0
SFCs:8-Topology:0.5,h3,0.2470390971661187,751.921875,4.0
SFCs:8-Topology:0.5,h6,0.21578156347717323,2637.57421875,4.0
SFCs:8-Topology:0.5,h5,0.26056246123086535,2642.49609375,4.0
SFCs:8-Topology:0.5,h7,0.0004586937452209818,35.4375,4.0
SFCs:8-Topology:0.5,h9,0.0004647419274092616,36.55859375,4.0
SFCs:8-Topology:0.5,h10,0.0009811603693848803,37.16796875,4.0
SFCs:8-Topology:0.5,h8,0.00038944905891354244,37.26171875,4.0
SFCs:8-Topology:0.5,h11,0.0011189692260630162,36.11328125,4.0
SFCs:8-Topology:0.5,h12,0.000242309887359199,36.50390625,4.0
SFCs:8-Topology:0.5,h14,0.0013162102628285356,35.54296875,4.0
SFCs:8-Topology:0.5,h13,0.0010291198042514146,37.359375,4.0
SFCs:8-Topology:0.5,h1,0.25940859671302147,900.4453125,4.0
SFCs:8-Topology:0.5,h7,0.0003008170827445439,35.4375,4.0
SFCs:8-Topology:0.5,h3,0.22220922525458248,761.25390625,4.0
SFCs:8-Topology:0.5,h8,0.0005042076146076146,37.26171875,4.0
SFCs:8-Topology:0.5,h2,1.4774829117206982,3093.4921875,4.0
SFCs:8-Topology:0.5,h4,0.5194398429018137,2561.7421875,4.0
SFCs:8-Topology:0.5,h9,0.0006193671791653593,36.55859375,4.0
SFCs:8-Topology:0.5,h6,0.2701686221390708,2643.19921875,4.0
SFCs:8-Topology:0.5,h10,0.0011202667920388655,37.17578125,4.0
SFCs:8-Topology:0.5,h5,0.14505755105882354,2645.91796875,4.0
SFCs:8-Topology:0.5,h12,0.00024320701644479247,36.50390625,4.0
SFCs:8-Topology:0.5,h11,0.0010567887253366739,36.1171875,4.0
SFCs:8-Topology:0.5,h13,0.000941497725490196,37.36328125,4.0
SFCs:8-Topology:0.5,h14,0.0013770561155597425,35.54296875,4.0
SFCs:8-Topology:0.5,h4,0.20151300688348595,2580.51953125,4.0
SFCs:8-Topology:0.5,h3,0.19502446105006105,767.0625,4.0
SFCs:8-Topology:0.5,h5,0.7745693875331979,2744.734375,4.0
SFCs:8-Topology:0.5,h6,0.4089454270006109,2704.84375,4.0
SFCs:8-Topology:0.5,h7,0.0004432978363123236,35.4375,4.0
SFCs:8-Topology:0.5,h2,1.0158932790932762,3154.04296875,4.0
SFCs:8-Topology:0.5,h1,0.2746230677283372,914.7734375,4.0
SFCs:8-Topology:0.5,h10,0.0010897232716342352,37.17578125,4.0
SFCs:8-Topology:0.5,h9,0.0005701915553508368,36.55859375,4.0
SFCs:8-Topology:0.5,h8,0.0005006668713540067,37.26171875,4.0
SFCs:8-Topology:0.5,h11,0.0009050626997942712,36.12890625,4.0
SFCs:8-Topology:0.5,h12,0.000246905315822389,36.50390625,4.0
SFCs:8-Topology:0.5,h13,0.0010032400250156348,37.3671875,4.0
SFCs:8-Topology:0.5,h14,0.001258124163801188,35.54296875,4.0
SFCs:8-Topology:0.5,h1,0.26994546797841956,921.515625,4.0
SFCs:8-Topology:0.5,h2,1.2730109550239235,3222.4921875,4.0
SFCs:8-Topology:0.5,h3,0.26826599669421486,776.3984375,4.0
SFCs:8-Topology:0.5,h5,0.14617359054258866,2746.6171875,4.0
SFCs:8-Topology:0.5,h6,0.19745003915690867,2743.7734375,4.0
SFCs:8-Topology:0.5,h9,0.0005623507250896616,36.55859375,4.0
SFCs:8-Topology:0.5,h4,0.30506013460159054,2604.87109375,4.0
SFCs:8-Topology:0.5,h10,0.0010981787340193327,37.17578125,4.0
SFCs:8-Topology:0.5,h7,0.0003085681548072528,35.44140625,4.0
SFCs:8-Topology:0.5,h8,0.00047790598629093677,37.26171875,4.0
SFCs:8-Topology:0.5,h11,0.0009048362899454404,36.1328125,4.0
SFCs:8-Topology:0.5,h13,0.0011609907136179494,37.37109375,4.0
SFCs:8-Topology:0.5,h12,0.0002513077306733167,36.50390625,4.0
SFCs:8-Topology:0.5,h14,0.0011656654839713664,35.54296875,4.0
SFCs:8-Topology:0.5,h2,1.2432376224393318,3256.86328125,4.0
SFCs:8-Topology:0.5,h1,0.28422370718316303,933.6640625,4.0
SFCs:8-Topology:0.5,h3,0.22972750070213763,781.26171875,4.0
SFCs:8-Topology:0.5,h5,0.21458268482198625,2755.7421875,4.0
SFCs:8-Topology:0.5,h4,0.32398648184174417,2613.6484375,4.0
SFCs:8-Topology:0.5,h6,0.10774757810641866,2751.953125,4.0
SFCs:8-Topology:0.5,h7,0.014685733479007335,35.96875,4.0
SFCs:8-Topology:0.5,h9,0.0004887664790494059,36.5625,4.0
SFCs:8-Topology:0.5,h10,0.0011566871265446582,37.18359375,4.0
SFCs:8-Topology:0.5,h8,0.0006566300518134715,37.26171875,4.0
SFCs:8-Topology:0.5,h13,0.0011456520325203252,37.37109375,4.0
SFCs:8-Topology:0.5,h14,0.0011962209048361934,35.546875,4.0
SFCs:8-Topology:0.5,h11,0.0009984039993750976,36.13671875,4.0
SFCs:8-Topology:0.5,h12,0.00012648888888888889,36.50390625,4.0
SFCs:8-Topology:0.5,h1,0.36141596641221374,938.62109375,4.0
SFCs:8-Topology:0.5,h3,0.2042612051100508,786.41015625,4.0
SFCs:8-Topology:0.5,h4,0.2629351186691312,2616.28125,4.0
SFCs:8-Topology:0.5,h5,0.12657902652086864,2759.78515625,4.0
SFCs:8-Topology:0.5,h2,1.2836747526448362,3305.59375,4.0
SFCs:8-Topology:0.5,h7,0.0003547516276144048,35.9375,4.0
SFCs:8-Topology:0.5,h6,0.20602941999075927,2755.3203125,4.0
SFCs:8-Topology:0.5,h8,0.00038290012578616353,37.26171875,4.0
SFCs:8-Topology:0.5,h10,0.0010365694872601448,37.1875,4.0
SFCs:8-Topology:0.5,h9,0.0004863939651107968,36.5625,4.0
SFCs:8-Topology:0.5,h11,0.001038591033506371,36.14453125,4.0
SFCs:8-Topology:0.5,h13,0.0009151205406254912,37.37890625,4.0
SFCs:8-Topology:0.5,h12,0.00025454088050314466,36.50390625,4.0
SFCs:8-Topology:0.5,h14,0.001291213829954424,35.546875,4.0
SFCs:8-Topology:0.5,h4,0.1710565490244658,2618.125,4.0
SFCs:8-Topology:0.5,h2,1.3720693897340754,3353.046875,4.0
SFCs:8-Topology:0.5,h3,0.2243564104981927,791.328125,4.0
SFCs:8-Topology:0.5,h1,0.27612553868882733,945.70703125,4.0
SFCs:8-Topology:0.5,h5,0.17008251036174127,2762.95703125,4.0
SFCs:8-Topology:0.5,h7,0.0003728851625058879,35.9375,4.0
SFCs:8-Topology:0.5,h8,0.0004280822806741219,37.26953125,4.0
SFCs:8-Topology:0.5,h10,0.001118768061302682,37.19140625,4.0
SFCs:8-Topology:0.5,h12,0.0002655828352490421,36.515625,4.0
SFCs:8-Topology:0.5,h9,0.0005648734129478316,36.5625,4.0
SFCs:8-Topology:0.5,h6,0.18213205916156383,2758.19921875,4.0
SFCs:8-Topology:0.5,h11,0.0010789755678330263,36.1484375,4.0
SFCs:8-Topology:0.5,h14,0.0012240743900567745,35.546875,4.0
SFCs:8-Topology:0.5,h13,0.0009342364890282132,37.37890625,4.0
SFCs:8-Topology:0.5,h1,0.25735960746127096,950.3125,4.0
SFCs:8-Topology:0.5,h3,0.20419543722397476,793.04296875,4.0
SFCs:8-Topology:0.5,h6,0.3911331072392638,2776.36328125,4.0
SFCs:8-Topology:0.5,h5,1.264910609286951,2806.87890625,4.0
SFCs:8-Topology:0.5,h7,0.00047426922958634476,35.9375,4.0
SFCs:8-Topology:0.5,h2,1.325923012297531,3385.30078125,4.0
SFCs:8-Topology:0.5,h4,0.17081752352201257,2619.08203125,4.0
SFCs:8-Topology:0.5,h8,0.0003811681328821901,37.26953125,4.0
SFCs:8-Topology:0.5,h9,0.0006145465498693715,36.5625,4.0
SFCs:8-Topology:0.5,h11,0.0009224612083924909,36.15234375,4.0
SFCs:8-Topology:0.5,h10,0.001033567537657547,37.1953125,4.0
SFCs:8-Topology:0.5,h12,0.0002610315886415963,36.515625,4.0
SFCs:8-Topology:0.5,h13,0.0010942318377381683,37.37890625,4.0
SFCs:8-Topology:0.5,h14,0.0013644824196597353,35.546875,4.0
SFCs:8-Topology:0.5,h2,1.281714989586283,3422.23046875,4.0
SFCs:8-Topology:0.5,h1,0.2608399165349352,949.58984375,4.0
SFCs:8-Topology:0.5,h3,0.2223733076305221,795.21484375,4.0
SFCs:8-Topology:0.5,h5,0.24633483470550982,2813.5625,4.0
SFCs:8-Topology:0.5,h4,0.14166101405839643,2640.02734375,4.0
SFCs:8-Topology:0.5,h6,0.0864012683528686,2806.9765625,4.0
SFCs:8-Topology:0.5,h8,0.0005675539768339768,37.26953125,4.0
SFCs:8-Topology:0.5,h7,0.0003773710055521283,35.9375,4.0
SFCs:8-Topology:0.5,h10,0.0010116341161928307,37.1953125,4.0
SFCs:8-Topology:0.5,h11,0.0009917936757673916,36.1640625,4.0
SFCs:8-Topology:0.5,h9,0.0006052141292611445,36.5625,4.0
SFCs:8-Topology:0.5,h12,0.00025050990573327153,36.515625,4.0
SFCs:8-Topology:0.5,h13,0.0010690240246723208,37.38671875,4.0
SFCs:8-Topology:0.5,h14,0.0012923483544303798,35.546875,4.0
SFCs:8-Topology:0.5,h3,0.2653703466159455,796.671875,4.0
SFCs:8-Topology:0.5,h2,1.20499588564279,3479.2421875,4.0
SFCs:8-Topology:0.5,h1,0.26615733798256536,953.70703125,4.0
SFCs:8-Topology:0.5,h4,0.12921326552688842,2644.20703125,4.0
SFCs:8-Topology:0.5,h7,0.00045249643080776456,35.9375,4.0
SFCs:8-Topology:0.5,h5,0.19916057487877367,2821.32421875,4.0
SFCs:8-Topology:0.5,h6,0.49598369142141513,2816.40234375,4.0
SFCs:8-Topology:0.5,h9,0.0005032230287859825,36.5625,4.0
SFCs:8-Topology:0.5,h10,0.0009981583434835566,37.19921875,4.0
SFCs:8-Topology:0.5,h8,0.0005594705900766943,37.26953125,4.0
SFCs:8-Topology:0.5,h11,0.0010655182999541354,36.1640625,4.0
SFCs:8-Topology:0.5,h14,0.0013783406572769952,35.546875,4.0
SFCs:8-Topology:0.5,h13,0.0010763609954609484,37.38671875,4.0
SFCs:8-Topology:0.5,h12,0.00023382546477112952,36.515625,4.0
SFCs:8-Topology:0.5,h3,0.25980728221492255,794.94140625,4.0
SFCs:8-Topology:0.5,h1,0.2757260099856893,957.0546875,4.0
SFCs:8-Topology:0.5,h5,0.193321498854787,2821.8203125,4.0
SFCs:8-Topology:0.5,h2,1.3520938851647486,3519.62109375,4.0
SFCs:8-Topology:0.5,h7,0.00046917642621404997,35.94140625,4.0
SFCs:8-Topology:0.5,h4,0.10468643176804286,2648.046875,4.0
SFCs:8-Topology:0.5,h6,0.18705637293802238,2818.453125,4.0
SFCs:8-Topology:0.5,h9,0.0005163218730745533,36.5625,4.0
SFCs:8-Topology:0.5,h10,0.001135638320775027,37.203125,4.0
SFCs:8-Topology:0.5,h12,0.0002387474834539018,36.51953125,4.0
SFCs:8-Topology:0.5,h13,0.0010759452193120859,37.39453125,4.0
