experiment,sfc,requests,average_latency,duration
SFCs:16-Topology:1,sfc3-0-eight,131,1300.5510032595414,5.0
SFCs:16-Topology:1,sfc3-1-eight,100,1718.26146866,5.0
SFCs:16-Topology:1,sfc3-2-eight,110,1486.159415218182,5.0
SFCs:16-Topology:1,sfc3-3-eight,126,1116.4953038888893,5.0
SFCs:16-Topology:1,sfc0-0-eight,18,6897.966281222223,6.0
SFCs:16-Topology:1,sfc0-1-eight,24,8352.792503916668,6.0
SFCs:16-Topology:1,sfc0-2-eight,23,7358.346270173914,6.0
SFCs:16-Topology:1,sfc0-3-eight,23,6361.986004565218,6.0
SFCs:16-Topology:1,sfc1-0-eight,11,7870.895198272727,6.0
SFCs:16-Topology:1,sfc1-1-eight,13,8580.862440615387,6.0
SFCs:16-Topology:1,sfc1-2-eight,15,7895.503284533333,6.0
SFCs:16-Topology:1,sfc1-3-eight,16,7395.166164125,6.0
SFCs:16-Topology:1,sfc2-0-eight,9,7570.619739888889,6.0
SFCs:16-Topology:1,sfc2-1-eight,12,10756.176485583333,6.0
SFCs:16-Topology:1,sfc2-2-eight,17,6940.628757705881,6.0
SFCs:16-Topology:1,sfc2-3-eight,18,8747.35266161111,6.0
SFCs:16-Topology:1,sfc3-0-eight,151,1483.7281369999996,6.0
SFCs:16-Topology:1,sfc3-1-eight,124,2317.122482443547,6.0
SFCs:16-Topology:1,sfc3-2-eight,104,1462.022628807692,6.0
SFCs:16-Topology:1,sfc3-3-eight,137,1145.358737708029,6.0
SFCs:16-Topology:1,sfc0-0-eight,12,7301.052143583333,5.0
SFCs:16-Topology:1,sfc0-1-eight,11,8452.72418209091,5.0
SFCs:16-Topology:1,sfc0-2-eight,16,8406.688758874998,5.0
SFCs:16-Topology:1,sfc0-3-eight,9,6210.434685333333,5.0
SFCs:16-Topology:1,sfc1-0-eight,3,5535.970259333334,5.0
SFCs:16-Topology:1,sfc1-1-eight,11,12166.436913818181,5.0
SFCs:16-Topology:1,sfc1-2-eight,11,12538.35364027273,5.0
SFCs:16-Topology:1,sfc1-3-eight,12,12083.411340999999,5.0
SFCs:16-Topology:1,sfc2-0-eight,10,9837.942289699999,5.0
SFCs:16-Topology:1,sfc2-1-eight,13,12690.94314130769,5.0
SFCs:16-Topology:1,sfc2-2-eight,9,8728.327837444444,5.0
SFCs:16-Topology:1,sfc2-3-eight,7,6437.534953714285,5.0
SFCs:16-Topology:1,sfc3-0-eight,56,2653.019090660714,5.0
SFCs:16-Topology:1,sfc3-1-eight,95,1574.4088189578956,5.0
SFCs:16-Topology:1,sfc3-2-eight,57,1442.7945030350877,5.0
SFCs:16-Topology:1,sfc3-3-eight,58,2357.2127008965517,5.0
SFCs:16-Topology:1,sfc0-0-eight,14,7313.2250005714295,6.0
SFCs:16-Topology:1,sfc0-1-eight,30,9148.728865433335,6.0
SFCs:16-Topology:1,sfc0-2-eight,11,6868.5813610000005,6.0
SFCs:16-Topology:1,sfc0-3-eight,12,6586.461153333333,6.0
SFCs:16-Topology:1,sfc1-0-eight,10,14964.918803000002,6.0
SFCs:16-Topology:1,sfc1-1-eight,10,7395.729207899999,6.0
SFCs:16-Topology:1,sfc1-2-eight,6,7308.402462333333,6.0
SFCs:16-Topology:1,sfc1-3-eight,12,13535.53316075,6.0
SFCs:16-Topology:1,sfc2-0-eight,15,9803.480783800002,6.0
SFCs:16-Topology:1,sfc2-1-eight,20,13622.364869199999,6.0
SFCs:16-Topology:1,sfc2-2-eight,20,8122.191180850001,6.0
SFCs:16-Topology:1,sfc2-3-eight,14,10588.531720999998,6.0
SFCs:16-Topology:1,sfc3-0-eight,50,2696.8590615600006,6.0
SFCs:16-Topology:1,sfc3-1-eight,112,2232.9104652142864,6.0
SFCs:16-Topology:1,sfc3-2-eight,57,2130.3445832105263,6.0
SFCs:16-Topology:1,sfc3-3-eight,47,2256.8584014468092,6.0
SFCs:16-Topology:1,sfc0-0-eight,16,6614.8224591875005,5.0
SFCs:16-Topology:1,sfc0-1-eight,13,6253.948135076924,5.0
SFCs:16-Topology:1,sfc0-2-eight,22,8124.556274818181,5.0
SFCs:16-Topology:1,sfc0-3-eight,7,8403.715858285714,5.0
SFCs:16-Topology:1,sfc1-0-eight,3,17059.622210999998,5.0
SFCs:16-Topology:1,sfc1-1-eight,9,14933.53213,5.0
SFCs:16-Topology:1,sfc1-2-eight,15,12201.668344466667,5.0
SFCs:16-Topology:1,sfc1-3-eight,12,12803.114210749998,5.0
SFCs:16-Topology:1,sfc2-0-eight,20,10500.429030149999,5.0
SFCs:16-Topology:1,sfc2-1-eight,17,10008.027327470585,5.0
SFCs:16-Topology:1,sfc2-2-eight,13,11338.350601615384,5.0
SFCs:16-Topology:1,sfc2-3-eight,9,11581.871451222223,5.0
SFCs:16-Topology:1,sfc3-0-eight,72,2605.63954901389,5.0
SFCs:16-Topology:1,sfc3-1-eight,99,2261.0134064848485,5.0
SFCs:16-Topology:1,sfc3-2-eight,82,1924.3257952560966,5.0
SFCs:16-Topology:1,sfc3-3-eight,52,2629.4530531538458,5.0
SFCs:16-Topology:1,sfc0-0-eight,18,9880.553304333333,6.0
SFCs:16-Topology:1,sfc0-1-eight,25,9812.638265079999,6.0
SFCs:16-Topology:1,sfc0-2-eight,14,10432.91587407143,6.0
SFCs:16-Topology:1,sfc0-3-eight,22,9805.734145863637,6.0
SFCs:16-Topology:1,sfc1-0-eight,10,11153.785665300002,6.0
SFCs:16-Topology:1,sfc1-1-eight,10,9876.513995899999,6.0
SFCs:16-Topology:1,sfc1-2-eight,10,6716.4277564,6.0
SFCs:16-Topology:1,sfc1-3-eight,16,11089.0678114375,6.0
SFCs:16-Topology:1,sfc2-0-eight,25,8474.899451160001,6.0
SFCs:16-Topology:1,sfc2-1-eight,14,8682.873586571428,6.0
SFCs:16-Topology:1,sfc2-2-eight,23,7948.1682402608685,6.0
SFCs:16-Topology:1,sfc2-3-eight,20,9919.049586900002,6.0
SFCs:16-Topology:1,sfc3-0-eight,122,2898.7083383360664,6.0
SFCs:16-Topology:1,sfc3-1-eight,128,2600.724036046876,6.0
SFCs:16-Topology:1,sfc3-2-eight,121,2618.256768809917,6.0
SFCs:16-Topology:1,sfc3-3-eight,82,2834.691131280487,6.0
SFCs:16-Topology:1,sfc0-0-eight,20,10208.44632665,5.0
SFCs:16-Topology:1,sfc0-1-eight,10,7609.418866599999,5.0
SFCs:16-Topology:1,sfc0-2-eight,14,7387.966749357142,5.0
SFCs:16-Topology:1,sfc0-3-eight,15,8629.282305399998,5.0
SFCs:16-Topology:1,sfc1-0-eight,11,11926.675946727273,5.0
SFCs:16-Topology:1,sfc1-1-eight,12,11019.46480958333,5.0
SFCs:16-Topology:1,sfc1-2-eight,8,7782.319140375001,5.0
SFCs:16-Topology:1,sfc1-3-eight,4,20491.96143075,5.0
SFCs:16-Topology:1,sfc2-0-eight,16,12766.954765312501,5.0
SFCs:16-Topology:1,sfc2-1-eight,24,8880.367179541669,5.0
SFCs:16-Topology:1,sfc2-2-eight,11,7745.163850090909,5.0
SFCs:16-Topology:1,sfc2-3-eight,10,9697.919394800001,5.0
SFCs:16-Topology:1,sfc3-0-eight,106,2282.6328490094334,5.0
SFCs:16-Topology:1,sfc3-1-eight,104,2206.986495317308,5.0
SFCs:16-Topology:1,sfc3-2-eight,106,3475.0390205849044,5.0
SFCs:16-Topology:1,sfc3-3-eight,64,2318.159783859374,5.0
SFCs:16-Topology:1,sfc0-0-eight,23,7864.251565260871,6.0
SFCs:16-Topology:1,sfc0-1-eight,21,7911.915744619045,6.0
SFCs:16-Topology:1,sfc0-2-eight,12,10020.968635083334,6.0
SFCs:16-Topology:1,sfc0-3-eight,28,8614.536693892855,6.0
SFCs:16-Topology:1,sfc1-0-eight,10,12405.5999548,6.0
SFCs:16-Topology:1,sfc1-1-eight,13,10427.874107076925,6.0
SFCs:16-Topology:1,sfc1-2-eight,19,9705.066733105265,6.0
SFCs:16-Topology:1,sfc1-3-eight,8,12450.409689624998,6.0
SFCs:16-Topology:1,sfc2-0-eight,8,9740.077270875,6.0
SFCs:16-Topology:1,sfc2-1-eight,12,8806.002054333332,6.0
SFCs:16-Topology:1,sfc2-2-eight,7,8934.749424714284,6.0
SFCs:16-Topology:1,sfc2-3-eight,12,13872.2341045,6.0
SFCs:16-Topology:1,sfc3-0-eight,113,1784.1385643185827,6.0
SFCs:16-Topology:1,sfc3-1-eight,152,2257.770339513159,6.0
SFCs:16-Topology:1,sfc3-2-eight,110,2250.604865381819,6.0
SFCs:16-Topology:1,sfc3-3-eight,93,2053.9168229569887,6.0
SFCs:16-Topology:1,sfc0-0-eight,13,6245.250702076924,4.0
SFCs:16-Topology:1,sfc0-1-eight,11,6559.164867363637,4.0
SFCs:16-Topology:1,sfc0-2-eight,15,10199.38314813333,4.0
SFCs:16-Topology:1,sfc0-3-eight,8,8541.896831,4.0
SFCs:16-Topology:1,sfc1-0-eight,7,6753.5712405714285,4.0
SFCs:16-Topology:1,sfc1-1-eight,3,16957.971404333333,4.0
SFCs:16-Topology:1,sfc1-2-eight,7,13342.078012285714,4.0
SFCs:16-Topology:1,sfc1-3-eight,8,7508.48637075,4.0
SFCs:16-Topology:1,sfc2-0-eight,13,8429.710832846155,4.0
SFCs:16-Topology:1,sfc2-1-eight,7,8220.868398428573,4.0
SFCs:16-Topology:1,sfc2-2-eight,14,13577.306792714286,4.0
SFCs:16-Topology:1,sfc2-3-eight,7,11857.862472714285,4.0
SFCs:16-Topology:1,sfc3-0-eight,44,2520.0189917045454,4.0
SFCs:16-Topology:1,sfc3-1-eight,85,2172.337534541177,4.0
SFCs:16-Topology:1,sfc3-2-eight,41,2253.2095980243907,4.0
SFCs:16-Topology:1,sfc3-3-eight,16,2067.122389,4.0
SFCs:16-Topology:1,sfc0-0-eight,25,8377.49819576,5.0
SFCs:16-Topology:1,sfc0-1-eight,20,11452.518860549999,5.0
SFCs:16-Topology:1,sfc0-2-eight,17,9489.967789352942,5.0
SFCs:16-Topology:1,sfc0-3-eight,18,9495.699662555555,5.0
SFCs:16-Topology:1,sfc1-0-eight,8,11478.995368875,5.0
SFCs:16-Topology:1,sfc1-1-eight,14,7873.360128428571,5.0
SFCs:16-Topology:1,sfc1-2-eight,8,9918.58401,5.0
SFCs:16-Topology:1,sfc1-3-eight,14,12078.638521642859,5.0
SFCs:16-Topology:1,sfc2-0-eight,23,10898.991763565218,5.0
SFCs:16-Topology:1,sfc2-1-eight,23,9974.700744999996,5.0
SFCs:16-Topology:1,sfc2-2-eight,13,8520.043203538462,5.0
SFCs:16-Topology:1,sfc2-3-eight,15,9040.138143133334,5.0
SFCs:16-Topology:1,sfc3-0-eight,68,2633.6352207794116,5.0
SFCs:16-Topology:1,sfc3-1-eight,130,3175.3744317307696,5.0
SFCs:16-Topology:1,sfc3-2-eight,82,2576.872835512195,5.0
SFCs:16-Topology:1,sfc3-3-eight,54,2698.220583462963,5.0
SFCs:16-Topology:1,sfc0-0-eight,17,7005.668074764706,5.0
SFCs:16-Topology:1,sfc0-1-eight,10,6509.2161359,5.0
SFCs:16-Topology:1,sfc0-2-eight,18,10331.625851833336,5.0
SFCs:16-Topology:1,sfc0-3-eight,15,10948.468484066667,5.0
SFCs:16-Topology:1,sfc1-0-eight,11,10632.038696,5.0
SFCs:16-Topology:1,sfc1-1-eight,13,9264.187751076923,5.0
SFCs:16-Topology:1,sfc1-2-eight,8,16513.42767025,5.0
SFCs:16-Topology:1,sfc1-3-eight,11,9266.797621363636,5.0
SFCs:16-Topology:1,sfc2-0-eight,11,8773.783104363638,5.0
SFCs:16-Topology:1,sfc2-1-eight,13,7979.369721846154,5.0
SFCs:16-Topology:1,sfc2-2-eight,12,11427.267288583333,5.0
SFCs:16-Topology:1,sfc2-3-eight,9,11369.921919666667,5.0
SFCs:16-Topology:1,sfc3-0-eight,52,2982.7315453653855,5.0
SFCs:16-Topology:1,sfc3-1-eight,114,3161.4944259210533,5.0
SFCs:16-Topology:1,sfc3-2-eight,50,2919.69102246,5.0
SFCs:16-Topology:1,sfc3-3-eight,34,2858.9175374411757,5.0
SFCs:16-Topology:1,sfc0-0-eight,17,7050.284541294117,5.0
SFCs:16-Topology:1,sfc0-1-eight,20,8270.6669975,5.0
SFCs:16-Topology:1,sfc0-2-eight,12,7697.033732250001,5.0
SFCs:16-Topology:1,sfc0-3-eight,13,8767.740612,5.0
SFCs:16-Topology:1,sfc1-0-eight,14,7024.64934007143,5.0
SFCs:16-Topology:1,sfc1-1-eight,9,11508.550574777779,5.0
SFCs:16-Topology:1,sfc1-2-eight,8,7969.7195921249995,5.0
SFCs:16-Topology:1,sfc1-3-eight,10,7050.609505099999,5.0
SFCs:16-Topology:1,sfc2-0-eight,12,8513.602090333332,5.0
SFCs:16-Topology:1,sfc2-1-eight,13,6987.946845538462,5.0
SFCs:16-Topology:1,sfc2-2-eight,13,8584.020177846154,5.0
SFCs:16-Topology:1,sfc2-3-eight,9,7566.123718555556,5.0
SFCs:16-Topology:1,sfc3-0-eight,57,3307.156036035088,5.0
SFCs:16-Topology:1,sfc3-1-eight,103,2886.0223824077675,5.0
SFCs:16-Topology:1,sfc3-2-eight,63,3280.595096222221,5.0
SFCs:16-Topology:1,sfc3-3-eight,52,3126.1500677307704,5.0
SFCs:16-Topology:1,sfc0-0-eight,11,12218.612630454545,5.0
SFCs:16-Topology:1,sfc0-1-eight,16,9440.44051375,5.0
SFCs:16-Topology:1,sfc0-2-eight,11,11429.04407709091,5.0
SFCs:16-Topology:1,sfc0-3-eight,8,6177.0522576250005,5.0
SFCs:16-Topology:1,sfc1-0-eight,10,13850.914734000002,5.0
SFCs:16-Topology:1,sfc1-1-eight,10,11313.289461,5.0
SFCs:16-Topology:1,sfc1-2-eight,12,12917.659721833334,5.0
SFCs:16-Topology:1,sfc1-3-eight,16,12719.1428524375,5.0
SFCs:16-Topology:1,sfc2-0-eight,22,10722.230628136364,5.0
SFCs:16-Topology:1,sfc2-1-eight,5,8663.63663,5.0
SFCs:16-Topology:1,sfc2-2-eight,9,11396.857372888891,5.0
SFCs:16-Topology:1,sfc2-3-eight,13,12883.708437384614,5.0
SFCs:16-Topology:1,sfc3-0-eight,79,3031.575874822785,5.0
SFCs:16-Topology:1,sfc3-1-eight,96,2701.6235868125004,5.0
SFCs:16-Topology:1,sfc3-2-eight,71,2725.4060479436625,5.0
SFCs:16-Topology:1,sfc3-3-eight,63,2627.9837936984127,5.0
SFCs:16-Topology:1,sfc0-0-eight,12,9040.176637,5.0
SFCs:16-Topology:1,sfc0-1-eight,19,8137.319331210528,5.0
SFCs:16-Topology:1,sfc0-2-eight,13,8154.871302076922,5.0
SFCs:16-Topology:1,sfc0-3-eight,15,9308.046727533332,5.0
SFCs:16-Topology:1,sfc1-0-eight,8,9185.7458595,5.0
SFCs:16-Topology:1,sfc1-1-eight,8,7417.6506535,5.0
SFCs:16-Topology:1,sfc1-2-eight,10,12988.3579402,5.0
SFCs:16-Topology:1,sfc1-3-eight,8,12179.843391625001,5.0
SFCs:16-Topology:1,sfc2-0-eight,14,11486.486110999997,5.0
SFCs:16-Topology:1,sfc2-1-eight,15,7960.152859266665,5.0
SFCs:16-Topology:1,sfc2-2-eight,10,8704.7171009,5.0
SFCs:16-Topology:1,sfc2-3-eight,7,9176.225735571428,5.0
SFCs:16-Topology:1,sfc3-0-eight,79,3092.4607682278483,5.0
SFCs:16-Topology:1,sfc3-1-eight,107,3348.833472299065,5.0
SFCs:16-Topology:1,sfc3-2-eight,91,3040.921230043956,5.0
SFCs:16-Topology:1,sfc3-3-eight,54,3099.2608985925926,5.0
SFCs:16-Topology:1,sfc0-0-eight,8,5583.154874625,5.0
SFCs:16-Topology:1,sfc0-1-eight,12,5986.924314083334,5.0
SFCs:16-Topology:1,sfc0-2-eight,16,9406.989469249998,5.0
SFCs:16-Topology:1,sfc0-3-eight,17,9427.336411235294,5.0
SFCs:16-Topology:1,sfc1-0-eight,6,11348.9049775,5.0
SFCs:16-Topology:1,sfc1-1-eight,12,8975.12446325,5.0
SFCs:16-Topology:1,sfc1-2-eight,10,12468.450425399998,5.0
SFCs:16-Topology:1,sfc1-3-eight,7,7763.096034285714,5.0
SFCs:16-Topology:1,sfc2-0-eight,9,7591.116049999999,5.0
SFCs:16-Topology:1,sfc2-1-eight,14,11080.587633071427,5.0
SFCs:16-Topology:1,sfc2-2-eight,12,10294.070382833333,5.0
SFCs:16-Topology:1,sfc2-3-eight,12,9399.941370999999,5.0
SFCs:16-Topology:1,sfc3-0-eight,64,3275.0775121875004,5.0
SFCs:16-Topology:1,sfc3-1-eight,77,3515.7533626753243,5.0
SFCs:16-Topology:1,sfc3-2-eight,78,3576.5433715512813,5.0
SFCs:16-Topology:1,sfc3-3-eight,57,3112.6990890701763,5.0
SFCs:16-Topology:1,sfc0-0-eight,15,11051.473473266667,5.0
SFCs:16-Topology:1,sfc0-1-eight,18,12686.890383166665,5.0
SFCs:16-Topology:1,sfc0-2-eight,8,7551.39963025,5.0
SFCs:16-Topology:1,sfc0-3-eight,14,7641.2529507142835,5.0
SFCs:16-Topology:1,sfc1-0-eight,10,8438.6023972,5.0
SFCs:16-Topology:1,sfc1-1-eight,12,7447.250308250001,5.0
SFCs:16-Topology:1,sfc1-2-eight,4,15942.73417775,5.0
SFCs:16-Topology:1,sfc1-3-eight,11,9501.378997363638,5.0
SFCs:16-Topology:1,sfc2-0-eight,10,9276.6380457,5.0
SFCs:16-Topology:1,sfc2-1-eight,8,13927.386354125001,5.0
SFCs:16-Topology:1,sfc2-2-eight,12,10495.182467833334,5.0
SFCs:16-Topology:1,sfc2-3-eight,6,8586.558957333333,5.0
SFCs:16-Topology:1,sfc3-0-eight,69,4052.6459746231876,5.0
SFCs:16-Topology:1,sfc3-1-eight,76,4011.0222702763153,5.0
SFCs:16-Topology:1,sfc3-2-eight,68,3831.3969069705877,5.0
SFCs:16-Topology:1,sfc3-3-eight,72,4089.506539041666,5.0
SFCs:16-Topology:1,sfc0-0-eight,9,14508.702767555555,5.0
SFCs:16-Topology:1,sfc0-1-eight,25,9775.37197684,5.0
SFCs:16-Topology:1,sfc0-2-eight,20,9964.861604250002,5.0
SFCs:16-Topology:1,sfc0-3-eight,16,9245.63954925,5.0
SFCs:16-Topology:1,sfc1-0-eight,14,11905.162498285716,5.0
SFCs:16-Topology:1,sfc1-1-eight,19,12462.323978105263,5.0
SFCs:16-Topology:1,sfc1-2-eight,6,9501.108308166667,5.0
SFCs:16-Topology:1,sfc1-3-eight,10,11332.5085822,5.0
SFCs:16-Topology:1,sfc2-0-eight,14,10193.967021285713,5.0
SFCs:16-Topology:1,sfc2-1-eight,10,11447.5685747,5.0
SFCs:16-Topology:1,sfc2-2-eight,25,10559.234971439999,5.0
SFCs:16-Topology:1,sfc2-3-eight,9,9612.117746,5.0
SFCs:16-Topology:1,sfc3-0-eight,73,3826.4548770273973,5.0
SFCs:16-Topology:1,sfc3-1-eight,94,3792.8997053510648,5.0
SFCs:16-Topology:1,sfc3-2-eight,76,3600.0868021447354,5.0
SFCs:16-Topology:1,sfc3-3-eight,79,4262.279866974683,5.0
SFCs:16-Topology:1,sfc0-0-eight,30,9355.291275499998,6.0
SFCs:16-Topology:1,sfc0-1-eight,21,8176.642503809523,6.0
SFCs:16-Topology:1,sfc0-2-eight,15,11295.236438533333,6.0
SFCs:16-Topology:1,sfc0-3-eight,15,9103.575502866668,6.0
SFCs:16-Topology:1,sfc1-0-eight,11,11069.690966454547,6.0
SFCs:16-Topology:1,sfc1-1-eight,17,8699.063692294118,6.0
SFCs:16-Topology:1,sfc1-2-eight,11,12092.518357818182,6.0
SFCs:16-Topology:1,sfc1-3-eight,7,9014.171438714287,6.0
SFCs:16-Topology:1,sfc2-0-eight,10,11215.8559903,6.0
SFCs:16-Topology:1,sfc2-1-eight,21,10195.15195742857,6.0
SFCs:16-Topology:1,sfc2-2-eight,18,14195.891751333336,6.0
SFCs:16-Topology:1,sfc2-3-eight,12,9218.98806275,6.0
SFCs:16-Topology:1,sfc3-0-eight,89,4245.428893932584,6.0
SFCs:16-Topology:1,sfc3-1-eight,146,3962.5960003219184,6.0
SFCs:16-Topology:1,sfc3-2-eight,111,4053.917546252252,6.0
SFCs:16-Topology:1,sfc3-3-eight,91,4110.428285087913,6.0
SFCs:16-Topology:1,sfc0-0-eight,27,10093.858230333335,5.0
SFCs:16-Topology:1,sfc0-1-eight,19,10919.290452105264,5.0
SFCs:16-Topology:1,sfc0-2-eight,14,10374.930770214285,5.0
SFCs:16-Topology:1,sfc0-3-eight,14,9457.354750142857,5.0
SFCs:16-Topology:1,sfc1-0-eight,12,10650.784949750001,5.0
SFCs:16-Topology:1,sfc1-1-eight,13,10887.07019046154,5.0
SFCs:16-Topology:1,sfc1-2-eight,8,9518.89810875,5.0
SFCs:16-Topology:1,sfc1-3-eight,8,8580.59945175,5.0
SFCs:16-Topology:1,sfc2-0-eight,16,11466.889297437501,5.0
SFCs:16-Topology:1,sfc2-1-eight,18,10540.241191111108,5.0
SFCs:16-Topology:1,sfc2-2-eight,17,9533.732765117646,5.0
SFCs:16-Topology:1,sfc2-3-eight,5,9284.719885800001,5.0
SFCs:16-Topology:1,sfc3-0-eight,77,4202.751752181816,5.0
SFCs:16-Topology:1,sfc3-1-eight,88,4727.7332177159105,5.0
SFCs:16-Topology:1,sfc3-2-eight,87,4212.860920781609,5.0
SFCs:16-Topology:1,sfc3-3-eight,82,3992.642033682926,5.0
SFCs:16-Topology:1,sfc0-0-eight,16,9639.33082775,5.0
SFCs:16-Topology:1,sfc0-1-eight,10,15323.547374200003,5.0
SFCs:16-Topology:1,sfc0-2-eight,14,10443.822014142857,5.0
SFCs:16-Topology:1,sfc0-3-eight,15,8241.161244066667,5.0
SFCs:16-Topology:1,sfc1-0-eight,12,16060.10637383333,5.0
SFCs:16-Topology:1,sfc1-1-eight,4,9354.055445,5.0
SFCs:16-Topology:1,sfc1-2-eight,3,8601.684970666667,5.0
SFCs:16-Topology:1,sfc1-3-eight,9,18264.383961444444,5.0
SFCs:16-Topology:1,sfc2-0-eight,9,8937.261481444446,5.0
SFCs:16-Topology:1,sfc2-1-eight,10,11304.4791679,5.0
SFCs:16-Topology:1,sfc2-2-eight,13,15689.604996153845,5.0
SFCs:16-Topology:1,sfc2-3-eight,8,11506.668412375,5.0
SFCs:16-Topology:1,sfc3-0-eight,72,4705.872490708333,5.0
SFCs:16-Topology:1,sfc3-1-eight,89,3945.152617404494,5.0
SFCs:16-Topology:1,sfc3-2-eight,79,5024.430803721519,5.0
SFCs:16-Topology:1,sfc3-3-eight,69,4410.32532157971,5.0
SFCs:16-Topology:1,sfc0-0-eight,19,9545.23594273684,5.0
SFCs:16-Topology:1,sfc0-1-eight,25,9110.06682696,5.0
SFCs:16-Topology:1,sfc0-2-eight,16,10239.4231339375,5.0
SFCs:16-Topology:1,sfc0-3-eight,17,11001.637841117645,5.0
SFCs:16-Topology:1,sfc1-0-eight,7,14404.093597714285,5.0
SFCs:16-Topology:1,sfc1-1-eight,18,13737.982316444444,5.0
SFCs:16-Topology:1,sfc1-2-eight,13,15070.754465230768,5.0
SFCs:16-Topology:1,sfc1-3-eight,10,14513.513499199998,5.0
SFCs:16-Topology:1,sfc2-0-eight,11,9347.557973454544,5.0
SFCs:16-Topology:1,sfc2-1-eight,13,10965.185731538462,5.0
SFCs:16-Topology:1,sfc2-2-eight,11,12314.880457454547,5.0
SFCs:16-Topology:1,sfc2-3-eight,5,11982.7378014,5.0
SFCs:16-Topology:1,sfc3-0-eight,72,4446.667534708333,5.0
SFCs:16-Topology:1,sfc3-1-eight,60,4195.5783172,5.0
SFCs:16-Topology:1,sfc3-2-eight,58,4520.551688103448,5.0
SFCs:16-Topology:1,sfc3-3-eight,70,3959.1769777571417,5.0
SFCs:16-Topology:1,sfc0-0-eight,11,13110.852903545456,5.0
SFCs:16-Topology:1,sfc0-1-eight,15,14894.572820399999,5.0
SFCs:16-Topology:1,sfc0-2-eight,14,8879.297624499999,5.0
SFCs:16-Topology:1,sfc0-3-eight,14,7872.704606857143,5.0
SFCs:16-Topology:1,sfc1-0-eight,7,9110.256739142857,5.0
SFCs:16-Topology:1,sfc1-1-eight,7,16082.54727542857,5.0
SFCs:16-Topology:1,sfc1-2-eight,7,13435.019761285716,5.0
SFCs:16-Topology:1,sfc1-3-eight,15,14433.714525733336,5.0
SFCs:16-Topology:1,sfc2-0-eight,17,12388.503772647058,5.0
SFCs:16-Topology:1,sfc2-1-eight,14,11900.81712614286,5.0
SFCs:16-Topology:1,sfc2-2-eight,12,10545.986640833333,5.0
SFCs:16-Topology:1,sfc2-3-eight,7,8870.555037857142,5.0
SFCs:16-Topology:1,sfc3-0-eight,86,5390.247279488372,5.0
SFCs:16-Topology:1,sfc3-1-eight,57,4410.834721140351,5.0
SFCs:16-Topology:1,sfc3-2-eight,62,4484.320213064518,5.0
SFCs:16-Topology:1,sfc3-3-eight,57,4542.172760631579,5.0
SFCs:16-Topology:1,sfc0-0-eight,15,12006.518791200002,5.0
SFCs:16-Topology:1,sfc0-1-eight,19,12070.579157105263,5.0
SFCs:16-Topology:1,sfc0-2-eight,22,10028.201683227271,5.0
SFCs:16-Topology:1,sfc0-3-eight,24,11114.627936958334,5.0
SFCs:16-Topology:1,sfc1-0-eight,10,9833.397824800002,5.0
SFCs:16-Topology:1,sfc1-1-eight,7,9568.835608428573,5.0
SFCs:16-Topology:1,sfc1-2-eight,6,11728.925648833334,5.0
SFCs:16-Topology:1,sfc1-3-eight,9,10775.83612577778,5.0
SFCs:16-Topology:1,sfc2-0-eight,16,11467.087705062499,5.0
SFCs:16-Topology:1,sfc2-1-eight,15,9983.252379933334,5.0
SFCs:16-Topology:1,sfc2-2-eight,14,10972.552202571429,5.0
SFCs:16-Topology:1,sfc2-3-eight,9,13834.877752666667,5.0
SFCs:16-Topology:1,sfc3-0-eight,75,4860.4827375466675,5.0
SFCs:16-Topology:1,sfc3-1-eight,99,4931.4737325454535,5.0
SFCs:16-Topology:1,sfc3-2-eight,85,5083.824373964704,5.0
SFCs:16-Topology:1,sfc3-3-eight,36,5291.38145561111,5.0
SFCs:16-Topology:1,sfc0-0-eight,16,11119.474166625001,5.0
SFCs:16-Topology:1,sfc0-1-eight,8,15846.511049500003,5.0
SFCs:16-Topology:1,sfc0-2-eight,11,9659.700315636363,5.0
SFCs:16-Topology:1,sfc0-3-eight,16,9658.8146199375,5.0
SFCs:16-Topology:1,sfc1-0-eight,12,15418.726956166667,5.0
SFCs:16-Topology:1,sfc1-1-eight,12,12520.393159333333,5.0
SFCs:16-Topology:1,sfc1-2-eight,9,11181.591580222223,5.0
SFCs:16-Topology:1,sfc1-3-eight,9,9933.702089,5.0
SFCs:16-Topology:1,sfc2-0-eight,13,10516.951914000001,5.0
SFCs:16-Topology:1,sfc2-1-eight,10,13264.9584879,5.0
SFCs:16-Topology:1,sfc2-2-eight,13,18453.928282153847,5.0
SFCs:16-Topology:1,sfc2-3-eight,12,18536.5680145,5.0
SFCs:16-Topology:1,sfc3-0-eight,76,4938.932177210526,5.0
SFCs:16-Topology:1,sfc3-1-eight,89,5331.940482853933,5.0
SFCs:16-Topology:1,sfc3-2-eight,94,5591.102281255319,5.0
SFCs:16-Topology:1,sfc3-3-eight,65,5338.505730307692,5.0
SFCs:16-Topology:1,sfc0-0-eight,18,10849.824828222223,5.0
SFCs:16-Topology:1,sfc0-1-eight,17,14897.477310235292,5.0
SFCs:16-Topology:1,sfc0-2-eight,18,10914.048709,5.0
SFCs:16-Topology:1,sfc0-3-eight,20,11490.334049450003,5.0
SFCs:16-Topology:1,sfc1-0-eight,12,21626.867577749996,5.0
SFCs:16-Topology:1,sfc1-1-eight,7,16318.861611142856,5.0
