startTime,endTime,cpu,memory,median,reqps
1739380915,1739380917,0.36920442358845673,1459699712,2.7670375,468.0
1739380917,1739380919,0.3756951084602103,1460690944,2.784088,471.5
1739380919,1739380921,0.36292417779173863,1461882880,2.766696,474.5
1739380921,1739380923,0.41081694335839597,1462411264,2.788892,478.5
1739380923,1739380925,0.38682737699890474,1463902208,2.7379705,482.0
1739380925,1739380927,0.37055040150493807,1464786944,2.586959,484.5
1739380927,1739380929,0.39786325206209816,1466613760,2.6932365000000003,488.0
1739380929,1739380931,0.387321801377583,1466699776,2.817581,491.5
1739380931,1739380933,0.39803553208966924,1467469824,2.7175105000000004,495.0
1739380933,1739380935,0.20411481124297315,1468239872,2.735166,498.5
1739380935,1739380937,0.035073688833437304,1468723200,2.751772,18.5
