startTime,endTime,cpu,memory,median,reqps
1739381332,1739381334,1.3012534923052812,1793433600,2.6957500000000003,448.0
1739381334,1739381336,1.2932030906583072,1793548288,2.762276,451.0
1739381336,1739381338,1.2983688572145546,1793765376,2.676079,455.0
1739381338,1739381340,1.3024709322454102,1794187264,2.788089,457.5
1739381340,1739381342,1.3089218634940514,1793769472,2.692347,461.5
1739381342,1739381344,1.2968223026065242,1793769472,2.666972,464.5
1739381344,1739381346,1.3329464263736264,1794002944,2.7655795000000003,468.0
1739381346,1739381348,1.3238669654135338,1795342336,2.767459,471.0
1739381348,1739381350,1.315543088010044,1795076096,2.640239,474.5
1739381350,1739381352,1.3140744528645425,1808343040,2.640371,478.0
1739381352,1739381354,1.3221946436094953,1795203072,2.735787,481.5
1739381354,1739381356,1.2949200045070421,1794965504,2.7702465,484.0
1739381356,1739381358,1.3330354508971758,1795129344,2.693235,488.5
1739381358,1739381360,1.310985550274682,1796022272,2.672112,491.0
1739381360,1739381362,1.3358540099952851,1795448832,2.710412,494.5
1739381362,1739381364,1.1267122398500937,1794850816,2.7289909999999997,498.0
1739381364,1739381366,1.0418602486891386,1795571712,2.7667640000000002,65.0
