id,unique_count
39800,7
37890,7
3702,7
15204,7
28032,7
4950,7
27845,7
17646,7
66572,7
3034,7
67640,7
78698,7
8704,7
22138,7
24038,7
3182,7
13604,7
42124,7
30474,7
59596,7
67196,7
76602,7
7688,7
57174,7
64754,7
25258,7
45544,7
16872,7
32876,7
54368,7
22906,7
57970,7
78106,7
50434,7
39420,7
49994,7
32948,7
70086,7
39596,7
54336,7
6356,7
52469,7
70007,7
2286,7
56675,7
37494,7
76698,7
52484,7
20912,7
47760,7
5616,7
504,7
28838,7
72368,7
23794,7
66779,7
70396,7
34552,7
45672,7
1328,7
74944,7
68452,7
61412,7
63250,7
35490,7
17362,7
37674,7
17642,7
45720,7
72248,7
12124,7
20884,7
32038,7
78115,7
71270,7
13856,7
22847,7
62160,7
78770,7
35392,7
5457,7
3150,7
10033,7
53400,7
32297,7
68436,7
16230,7
5560,7
79856,7
54516,7
15774,7
34826,7
17574,7
26176,7
2084,7
71942,7
67884,7
57698,7
66328,7
9614,7
20936,7
31566,7
62072,7
4742,7
42962,7
71206,7
31414,7
3050,7
57218,7
6192,7
67432,7
34392,7
56142,7
49538,7
78146,7
42518,7
60004,7
1376,7
47712,7
21252,7
19740,7
61240,7
8608,7
75416,7
34620,7
952,7
29514,7
45318,7
8200,7
55229,7
36154,7
42890,7
12114,7
19152,7
33289,7
18622,7
6388,7
59296,7
40940,7
55461,6
9378,6
38642,6
29642,6
66676,6
29558,6
15028,6
66845,6
52066,6
67688,6
79761,6
13116,6
9938,6
58486,6
18382,6
25516,6
61256,6
64434,6
62016,6
12952,6
58734,6
59560,6
12828,6
30042,6
74409,6
75881,6
70982,6
10938,6
67368,6
70268,6
893,6
22450,6
77662,6
75658,6
33586,6
45246,6
76774,6
76074,6
21204,6
78850,6
77898,6
60972,6
70042,6
51398,6
61460,6
66504,6
43432,6
11414,6
66760,6
13976,6
78450,6
39768,6
54469,6
74360,6
42140,6
23366,6
43386,6
42190,6
36262,6
2142,6
23451,6
2814,6
880,6
8568,6
1408,6
40294,6
56824,6
74792,6
55550,6
47588,6
33488,6
9726,6
34736,6
44650,6
45808,6
28692,6
72304,6
65532,6
11355,6
66308,6
960,6
14608,6
14064,6
38074,6
25500,6
55582,6
75555,6
40068,6
54436,6
66236,6
8795,6
56772,6
19772,6
59864,6
55300,6
20804,6
55476,6
24326,6
48584,6
62522,6
31198,6
60138,6
24622,6
15622,6
75762,6
68092,6
72616,6
21960,6
21880,6
21552,6
0,6
14688,6
19576,6
57918,6
9106,6
7628,6
4042,6
38818,6
47972,6
19614,6
37082,6
40016,6
75520,6
32896,6
56426,6
55678,6
65,6
3350,6
29986,6
69810,6
62370,6
20342,6
61440,6
37218,6
9526,6
73718,6
9075,6
15638,6
47856,6
59104,6
1924,6
21432,6
38090,6
16471,6
3067,6
79593,6
63290,6
5936,6
21120,6
72849,6
60048,6
50570,6
7632,6
18214,6
2110,6
57626,6
79849,6
64134,6
64315,6
40044,6
29538,6
15044,6
44066,6
31894,6
436,6
58854,6
11350,6
21364,6
75882,6
20210,6
64750,6
14276,6
4578,6
65700,6
22838,6
24742,6
46280,6
14876,6
65852,6
39500,6
74962,6
7932,6
23046,6
18800,6
4290,6
19540,6
29531,6
13268,6
29510,6
62898,6
22040,6
65788,6
35201,6
12820,6
50774,6
26172,6
1492,6
24274,6
23295,6
31878,6
9807,6
5318,6
15678,6
76242,6
27660,6
51778,6
71026,6
43206,6
38868,6
11106,6
39189,6
51226,6
14724,6
27044,6
33480,6
74608,6
32118,6
34264,6
51406,6
66604,6
71430,6
67720,6
55396,6
27656,6
57774,6
27560,6
1336,6
36234,6
57702,6
6600,6
51962,6
19500,6
16454,6
76246,6
51994,6
19600,6
53486,5
57838,5
38570,5
1965,5
67302,5
30414,5
50145,5
45374,5
2638,5
25813,5
60621,5
57630,5
75280,5
66197,5
73771,5
25724,5
70530,5
60160,5
28110,5
69358,5
47698,5
13112,5
58855,5
65860,5
61199,5
38786,5
4514,5
12002,5
66272,5
16238,5
60796,5
61229,5
20099,5
27664,5
26177,5
66998,5
62990,5
48154,5
66157,5
43403,5
56784,5
57114,5
60502,5
76812,5
6636,5
77882,5
35802,5
56630,5
14592,5
51446,5
23444,5
19496,5
10898,5
62962,5
41212,5
50449,5
72800,5
45098,5
13362,5
21628,5
10285,5
27264,5
74045,5
36727,5
78908,5
50108,5
46938,5
68509,5
28080,5
28772,5
41492,5
60192,5
18678,5
19799,5
16434,5
26594,5
12428,5
54364,5
60369,5
37942,5
68652,5
46692,5
10149,5
17062,5
65210,5
5126,5
55999,5
50275,5
57219,5
52058,5
1988,5
40114,5
7070,5
57726,5
60103,5
75839,5
78148,5
7569,5
63982,5
78053,5
29142,5
30778,5
47956,5
47904,5
40889,5
6536,5
68860,5
15982,5
61208,5
18726,5
4246,5
68056,5
68096,5
59780,5
30197,5
63480,5
76734,5
23573,5
43263,5
7548,5
62450,5
48504,5
11342,5
70098,5
32852,5
53201,5
76586,5
10165,5
74405,5
37874,5
72520,5
71520,5
4226,5
73200,5
1108,5
1256,5
68000,5
27216,5
43532,5
34308,5
73380,5
60010,5
924,5
64830,5
33717,5
9002,5
60540,5
50196,5
14176,5
10922,5
12284,5
76718,5
36930,5
73070,5
53810,5
20031,5
6585,5
61192,5
39552,5
63530,5
17131,5
23424,5
21520,5
36414,5
31446,5
66304,5
71498,5
37642,5
77550,5
25095,5
42494,5
34784,5
9571,5
62218,5
14528,5
33296,5
42222,5
32176,5
79997,5
14808,5
68581,5
11170,5
20980,5
36334,5
61012,5
6882,5
70231,5
50949,5
13675,5
45929,5
58422,5
26716,5
2174,5
33401,5
48744,5
21800,5
69038,5
45664,5
10252,5
52146,5
26691,5
25837,5
16697,5
31298,5
35031,5
43323,5
21048,5
71506,5
29958,5
10092,5
12292,5
38227,4
67351,4
36722,4
15365,4
28990,4
76777,4
52772,4
65422,4
8826,4
13452,4
46835,4
63507,4
51590,4
60358,4
8048,4
45977,4
31008,4
26791,4
37707,4
36728,4
33458,4
73841,4
6776,4
58357,4
15664,4
54840,4
30548,4
38543,4
50155,4
20131,4
73494,4
2048,4
17117,4
33301,4
20226,4
13361,4
8962,4
43424,4
2942,4
9618,4
80032,4
16229,4
17465,4
9554,4
9874,4
402,4
63422,4
30049,4
33853,4
60386,4
15108,4
20028,4
30054,4
51474,4
18046,4
58025,4
52642,4
41805,4
19808,4
73440,4
7633,4
56944,4
45126,4
72424,4
17071,4
25354,4
42217,4
60312,4
16838,4
73948,4
18832,4
16402,4
50070,4
56952,4
66376,4
76817,4
37542,4
54001,4
46276,4
60933,4
1445,4
5174,4
26812,4
31234,4
66364,4
70944,4
6763,4
66911,4
6598,4
44240,4
3673,4
2278,4
15714,4
60322,4
29959,4
10101,4
63338,4
62946,4
38554,4
47824,4
50138,4
43878,4
67932,4
3493,4
30046,4
3409,4
70349,4
40053,4
77025,4
53417,4
71271,4
38714,4
60091,4
27677,4
12010,4
2986,4
3300,4
21369,4
3341,4
12477,4
43904,4
44360,4
78613,4
34874,4
52327,4
30052,4
74879,4
51492,4
8829,4
42687,4
60977,4
7800,4
151,4
28982,4
71749,4
72855,4
71087,4
64346,4
45492,4
53220,4
68087,4
40134,4
17227,4
24538,4
42470,4
76000,4
19137,4
18898,4
18598,4
29581,4
60968,4
3898,4
43836,4
74768,4
6676,4
56790,4
16991,4
46960,4
51476,4
10024,4
6747,4
48383,4
66871,4
28149,4
46095,4
50429,4
77012,4
48947,4
6701,4
6787,4
14992,4
24695,4
30832,4
10039,4
39524,4
1247,4
43632,4
30142,4
38822,4
4770,4
10021,4
63448,4
33380,4
31460,4
60593,4
49869,4
4737,4
7078,4
9530,4
72499,4
45267,4
65131,4
24809,4
74282,4
12160,4
12565,4
70173,4
67406,4
8686,4
8954,4
3405,4
5700,4
60156,4
23159,4
78503,4
80105,4
17336,4
23786,4
58756,4
76078,4
27620,4
46289,4
47701,4
3481,4
15718,4
70088,4
17069,4
44699,4
26932,4
36923,4
4307,4
73443,4
62819,4
63964,4
74260,4
64013,4
65470,4
19585,4
33390,4
56165,4
55814,4
9114,4
3666,4
13359,4
36862,4
30222,4
16777,4
40358,4
76922,4
16964,4
34237,4
73445,4
4171,4
56296,4
77998,4
61608,4
50571,4
25784,4
58670,4
32924,4
69178,4
36794,4
4469,4
32464,4
43398,4
31447,4
79549,4
68253,4
53780,4
16338,4
3298,4
36989,4
65890,4
12615,4
78344,4
52672,4
77097,4
75862,4
72950,4
60093,4
44691,4
53787,4
77518,4
27983,4
24638,4
19108,4
75706,4
67924,4
8515,4
41018,4
73664,4
27632,4
13912,4
79644,4
40191,4
40077,4
29118,4
25968,4
37662,4
73562,4
47161,4
30379,4
78599,4
51030,4
67758,4
56227,4
65459,4
62247,4
36776,4
26726,4
34905,4
18813,4
6613,4
8785,4
16905,4
70015,4
36956,4
10958,4
9940,4
80034,4
63794,4
16715,4
49766,4
76917,4
67668,4
73485,4
2401,4
62894,4
63533,4
50543,4
25034,4
61116,4
3624,4
23577,4
1149,4
62064,4
53679,4
23378,4
7188,4
29586,4
37646,4
38136,4
56881,4
65099,4
10838,4
67729,4
56804,4
40280,4
20363,4
59496,4
8839,4
21721,4
30292,4
60008,4
29690,4
57643,4
63790,4
48442,4
61057,4
32205,4
60722,4
43939,4
2641,4
37733,4
34659,4
14350,4
47705,4
13626,4
34644,4
23747,4
13356,4
66847,4
71921,4
71043,4
4760,4
33506,4
30280,4
72768,4
20473,4
5414,4
40694,4
13797,4
77286,4
54288,4
32480,4
46912,4
45862,4
32011,4
62722,4
26261,4
53805,4
7057,4
74132,4
18976,4
463,4
23062,4
10023,4
45072,4
39468,4
64060,4
71591,4
35058,4
33504,4
12892,4
31788,4
20586,4
73981,4
40059,4
29582,4
68437,4
35827,4
28274,4
46807,4
52174,4
30579,4
52508,4
39136,4
16728,4
49627,4
63851,4
20235,4
63555,4
41964,4
2895,4
50137,3
57536,3
36898,3
34412,3
1373,3
60355,3
20533,3
32643,3
5597,3
21012,3
25883,3
63646,3
74700,3
34764,3
71713,3
29519,3
7736,3
38254,3
2000,3
43954,3
30051,3
22920,3
66686,3
50089,3
16702,3
35851,3
47162,3
21760,3
30072,3
25503,3
62961,3
77266,3
40211,3
484,3
37999,3
70185,3
22839,3
3289,3
9037,3
41724,3
78494,3
57730,3
73838,3
38063,3
73863,3
41045,3
67641,3
65583,3
65784,3
68727,3
70426,3
69223,3
72326,3
12175,3
15351,3
67029,3
48175,3
36438,3
3576,3
545,3
16755,3
29374,3
61433,3
55233,3
27550,3
66835,3
78046,3
73318,3
72006,3
46843,3
72960,3
5824,3
27481,3
35129,3
67128,3
76331,3
76964,3
20008,3
8983,3
7386,3
76335,3
66666,3
35224,3
31121,3
31719,3
19462,3
20953,3
3767,3
18039,3
43886,3
3231,3
57265,3
10789,3
25519,3
58048,3
37981,3
26733,3
57778,3
29295,3
2024,3
70117,3
43915,3
36279,3
6663,3
22800,3
33922,3
47083,3
26772,3
62686,3
33666,3
27877,3
33465,3
22389,3
4989,3
27670,3
45432,3
46357,3
14198,3
61735,3
30313,3
3872,3
39676,3
8501,3
56886,3
5855,3
71541,3
43928,3
41013,3
24739,3
74903,3
72025,3
53427,3
73455,3
63152,3
45326,3
46399,3
33113,3
26475,3
78927,3
49624,3
35048,3
39493,3
11087,3
33445,3
30045,3
33608,3
76504,3
17832,3
63573,3
1732,3
29591,3
26116,3
66972,3
36489,3
32644,3
71923,3
8098,3
77295,3
77155,3
1520,3
10265,3
5016,3
42868,3
29667,3
3768,3
9931,3
30688,3
70516,3
64411,3
36021,3
42698,3
46684,3
43391,3
56413,3
76320,3
36858,3
8799,3
20943,3
30080,3
75011,3
14536,3
69277,3
69659,3
66092,3
30316,3
44673,3
22970,3
47253,3
6409,3
25914,3
39946,3
43466,3
9920,3
49074,3
68820,3
76793,3
25799,3
18122,3
20082,3
65567,3
16716,3
72336,3
28046,3
78055,3
3812,3
35866,3
33387,3
46725,3
31290,3
55118,3
66685,3
79582,3
56231,3
27576,3
57229,3
57058,3
71624,3
66900,3
44721,3
38288,3
50128,3
67685,3
35227,3
21438,3
63548,3
40342,3
50407,3
33438,3
54481,3
32079,3
49611,3
69231,3
65602,3
41788,3
10052,3
36790,3
20049,3
42264,3
59416,3
5362,3
54302,3
45431,3
51721,3
12117,3
40981,3
42647,3
38126,3
11416,3
74684,3
37551,3
26956,3
43729,3
77002,3
49695,3
53429,3
238,3
32354,3
14501,3
36942,3
55506,3
67127,3
55164,3
52231,3
6988,3
6999,3
18135,3
43131,3
22473,3
66408,3
54487,3
53415,3
13801,3
16939,3
969,3
28577,3
57662,3
19945,3
32777,3
72153,3
47447,3
51054,3
75589,3
68858,3
27021,3
48199,3
73480,3
40271,3
40957,3
11060,3
37167,3
881,3
9744,3
62238,3
9491,3
3464,3
60105,3
4847,3
12645,3
427,3
67252,3
8814,3
46552,3
72545,3
27213,3
46113,3
2037,3
17962,3
36739,3
73674,3
56998,3
38728,3
9338,3
36743,3
49489,3
20396,3
4289,3
5178,3
65839,3
43906,3
69382,3
30444,3
18112,3
4266,3
38038,3
25804,3
43397,3
44019,3
72070,3
19921,3
18714,3
78788,3
26828,3
26,3
55846,3
53028,3
30931,3
46741,3
36783,3
47060,3
72207,3
61506,3
18513,3
10411,3
38884,3
63273,3
70479,3
79005,3
78940,3
23911,3
14303,3
76850,3
9586,3
60208,3
47234,3
10520,3
38831,3
30866,3
10758,3
13188,3
48605,3
51090,3
63757,3
20021,3
24540,3
34682,3
6744,3
35662,3
40984,3
59368,3
9929,3
60486,3
68585,3
63500,3
57421,3
39610,3
40180,3
37600,3
60419,3
13476,3
32847,3
501,3
13374,3
79376,3
18793,3
57188,3
26758,3
42759,3
50194,3
53345,3
36945,3
6714,3
46703,3
18341,3
63184,3
1693,3
6688,3
4658,3
3857,3
77620,3
61247,3
72261,3
64759,3
36803,3
10263,3
39876,3
51415,3
2798,3
59184,3
36705,3
61200,3
11460,3
64749,3
41760,3
41361,3
51763,3
75616,3
33629,3
36786,3
30978,3
302,3
59936,3
63840,3
13961,3
27223,3
17591,3
66968,3
64319,3
6761,3
8531,3
10515,3
50332,3
30932,3
22778,3
15200,3
59214,3
16720,3
16801,3
13844,3
52233,3
62097,3
18301,3
35517,3
6695,3
54054,3
56916,3
45088,3
21333,3
21856,3
28150,3
17202,3
9563,3
56821,3
21522,3
43214,3
62895,3
67456,3
22974,3
27350,3
26883,3
3814,3
49906,3
54829,3
76211,3
57140,3
10351,3
76318,3
26852,3
46730,3
72729,3
72896,3
74213,3
50205,3
13854,3
34677,3
26684,3
26912,3
42503,3
24381,3
72251,3
23975,3
30185,3
13019,3
57048,3
53457,3
51372,3
26610,3
27142,3
20279,3
53659,3
40341,3
43668,3
8584,3
50068,3
68921,3
76186,3
22650,3
52827,3
26308,3
54710,3
65660,3
30304,3
53475,3
50382,3
32443,3
11540,3
25604,3
35417,3
23419,3
30633,3
23652,3
48037,3
10058,3
22840,3
68797,3
19406,3
21088,3
73458,3
3632,3
744,3
61000,3
71042,3
70873,3
27400,3
66629,3
4370,3
56818,3
34995,3
73710,3
46981,3
53360,3
18851,3
75971,3
78173,3
13103,3
19123,3
30480,3
78630,3
49216,3
2341,3
43618,3
36406,3
61794,3
30928,3
59656,3
70572,3
66314,3
77258,3
33863,3
46151,3
30544,3
3253,3
53900,3
13770,3
60210,3
76106,3
71607,3
10363,3
22107,3
36275,3
37764,3
73208,3
38798,3
12355,3
59639,3
52042,3
34789,3
3100,3
50157,3
32684,3
12485,3
2808,3
12866,3
35543,3
77675,3
21473,3
13381,3
10559,3
5806,3
74846,3
70492,3
63591,3
22889,3
65856,3
64823,3
52962,3
40143,3
22063,3
50319,3
26804,3
60974,3
13815,3
67646,3
10386,3
3387,3
34262,3
67097,3
10341,3
20081,3
23865,3
28125,3
17656,3
7955,3
8733,3
71507,3
30266,3
28344,3
12177,3
74151,3
6070,3
23385,3
72155,3
3364,3
66522,3
48226,3
33005,3
33406,3
69324,3
62555,3
73436,3
65300,3
28480,3
16834,3
67609,3
33879,3
9794,3
7692,3
16928,3
5032,3
10241,3
57255,3
25997,3
72910,3
25532,3
52554,3
50544,3
17987,3
50497,3
29016,3
30421,3
20365,3
41785,3
56882,3
63282,3
65460,3
28188,3
16172,3
11359,3
31406,3
47979,3
45878,3
23858,3
6679,3
50214,3
19473,3
34213,3
48441,3
77656,3
37252,3
67537,3
24740,3
33418,3
33483,3
35618,3
75953,3
12074,3
43530,3
36352,3
55375,3
16688,3
71709,3
72281,3
32814,3
31339,3
16598,3
12586,3
50387,3
48004,3
12082,3
53268,3
76907,3
29596,3
43592,3
47111,3
33782,3
36748,3
60084,3
20218,3
9102,3
67797,3
16942,3
12271,3
7978,3
60412,3
5528,3
35437,3
56250,3
13427,3
50003,3
2892,3
20038,3
50630,3
70120,3
55517,3
10516,3
77023,3
23628,3
63789,3
43533,3
13203,3
30039,3
27777,3
69655,3
7948,3
41734,3
38956,3
65681,3
70128,3
24787,3
75129,3
33925,3
76287,3
76990,3
70842,3
12006,3
17547,3
36771,3
47277,3
47150,3
50591,3
37099,3
53709,3
71214,3
18136,3
1432,3
64727,3
77076,3
32475,3
38778,3
19532,3
63749,3
23492,3
15659,3
65804,3
78442,3
66170,3
2732,3
20040,3
41455,3
44539,3
23127,3
26847,3
16572,3
27178,3
510,3
14367,3
25489,3
7638,3
87,3
33383,3
60149,3
47805,3
8583,3
37619,3
34261,3
67425,3
20066,3
20446,3
63934,3
65479,3
38821,3
53760,3
9776,3
70477,3
27976,3
5447,3
6628,3
49996,3
28761,3
12909,3
1421,3
26916,3
79979,3
20538,3
21392,3
43773,3
68897,3
73508,3
59704,3
53907,3
67297,3
14068,3
63558,3
62619,3
63402,3
73626,3
11692,3
62754,3
20994,3
51130,3
79972,3
5048,3
75907,3
11842,3
23396,3
65245,3
24784,3
79031,3
15456,3
51068,3
4048,3
31058,3
22208,3
30110,3
73439,3
10,3
63627,3
71198,3
67876,3
79415,3
75602,3
50924,3
70360,3
22545,3
155,3
13113,3
34801,3
11051,3
40008,3
14697,3
50092,3
1756,3
23617,3
68041,3
56970,3
15412,3
15815,3
66939,3
23903,3
53635,3
56953,3
23536,3
17763,3
40532,3
27131,3
59629,3
50562,3
19827,3
1184,3
16693,3
16766,3
38386,3
64379,3
8837,3
76953,3
12855,3
33631,3
54344,3
44291,3
50676,3
28673,3
43383,3
66596,3
60353,3
40568,3
50582,3
10072,3
60169,3
20859,3
14797,3
57490,3
27639,3
34847,3
55096,3
79579,3
41076,3
35161,3
56746,3
189,3
26634,3
133,3
13349,3
28398,3
12531,3
58027,3
50503,3
34700,3
58129,3
63426,3
36873,3
51579,3
6086,3
45865,3
5067,3
57143,3
41335,3
67083,3
67259,3
3263,3
76690,3
74082,3
31321,3
67022,3
17584,3
39993,3
7213,3
77653,3
61502,3
13171,3
21864,3
35501,3
79116,3
35089,3
58164,3
23033,3
32090,3
16687,3
19502,3
31000,3
16734,3
33720,3
15790,3
16709,3
70350,3
19128,3
33800,3
64868,3
30254,3
56813,3
6543,3
13579,3
12326,3
2941,3
51403,3
40121,3
69510,3
3,3
41474,3
44634,3
70814,3
2662,3
15786,3
77153,3
58018,3
36730,3
52661,3
312,3
8094,3
71775,3
58414,3
63967,3
63931,3
60407,3
33703,3
18568,3
22390,3
27419,3
56663,3
57220,3
46625,3
67305,3
7094,3
62896,3
13541,3
24281,3
9575,3
50077,3
2899,3
25194,3
70101,3
4784,3
50451,3
40520,3
66940,3
23272,3
40493,3
63487,3
18383,3
72259,3
70107,3
68774,3
1493,3
2426,3
18769,3
36321,3
7043,3
11159,3
40561,3
43766,3
6816,3
11665,3
31015,3
56750,3
56771,3
72288,3
73660,3
10983,3
37036,3
75562,3
17864,3
24699,3
43610,3
42066,3
17355,3
71067,3
67078,3
42481,3
35258,3
33060,3
16975,3
13423,3
40196,3
26966,3
33384,3
73501,3
53759,3
66781,3
9121,3
63734,3
33747,3
73321,3
31363,3
72968,3
716,3
63660,3
13712,3
61268,3
52515,3
47292,3
46144,3
20280,3
40065,3
71827,3
27083,3
2719,3
54,3
20100,3
75484,3
75920,3
34026,3
18662,3
56206,3
58423,3
34729,3
62205,3
19225,3
6754,3
78241,3
46193,3
20240,3
31384,3
66273,3
26909,3
79522,3
10434,3
55112,3
60087,3
41025,3
39597,3
54892,3
10432,3
10660,3
12906,3
14798,3
43520,3
30221,3
32858,3
70309,2
20837,2
40887,2
62954,2
44714,2
62426,2
75343,2
19748,2
76067,2
32930,2
73514,2
56799,2
40766,2
50250,2
61888,2
47378,2
30525,2
64307,2
50604,2
31003,2
75087,2
36455,2
73643,2
31771,2
23972,2
42540,2
65696,2
27076,2
4438,2
14161,2
73773,2
54381,2
79994,2
23718,2
7660,2
75523,2
26276,2
43406,2
3875,2
16315,2
35722,2
6888,2
34900,2
71610,2
37607,2
64564,2
13056,2
11746,2
3689,2
46876,2
52921,2
60074,2
46064,2
30150,2
51537,2
13864,2
8291,2
56997,2
53598,2
10710,2
23369,2
39828,2
18194,2
28214,2
9555,2
60217,2
53438,2
77699,2
66490,2
35308,2
70999,2
67095,2
25333,2
64118,2
80020,2
45191,2
17659,2
60558,2
27655,2
33317,2
72158,2
41750,2
34453,2
44826,2
41390,2
10044,2
74180,2
53636,2
69991,2
43254,2
30064,2
58424,2
56789,2
2166,2
3376,2
5870,2
24190,2
46153,2
30031,2
36916,2
37115,2
6097,2
24886,2
51454,2
17153,2
10807,2
37227,2
30091,2
74290,2
15823,2
4665,2
49005,2
51032,2
60706,2
20462,2
26729,2
62164,2
24550,2
58619,2
40562,2
68453,2
53127,2
77275,2
33429,2
32513,2
29190,2
38841,2
63557,2
77603,2
16712,2
15497,2
27888,2
10911,2
27262,2
25829,2
17139,2
70774,2
74854,2
41320,2
20922,2
19954,2
56539,2
59521,2
55212,2
33890,2
10804,2
58010,2
39453,2
77966,2
54468,2
68616,2
73166,2
77223,2
77219,2
66809,2
73558,2
8068,2
51143,2
69746,2
50860,2
30096,2
56109,2
40771,2
33410,2
16489,2
12432,2
31191,2
50123,2
64384,2
10949,2
27016,2
67262,2
18738,2
33288,2
56756,2
45361,2
2238,2
51375,2
64932,2
16596,2
58954,2
60618,2
56466,2
20176,2
50286,2
53646,2
55876,2
20168,2
63855,2
65037,2
52517,2
36257,2
57180,2
57895,2
39025,2
15590,2
61527,2
63393,2
50508,2
68270,2
36772,2
16860,2
44109,2
3259,2
3589,2
5764,2
76422,2
75883,2
60861,2
8470,2
52108,2
79219,2
43717,2
71503,2
15400,2
53519,2
76859,2
36737,2
51364,2
21411,2
42144,2
72633,2
77671,2
4794,2
17569,2
34204,2
10900,2
46921,2
56870,2
2962,2
47067,2
30035,2
65350,2
16244,2
28053,2
3679,2
62076,2
63420,2
27896,2
76408,2
64015,2
6558,2
39253,2
48142,2
37155,2
33914,2
42883,2
30851,2
21777,2
23376,2
70947,2
53227,2
57618,2
56350,2
80101,2
54183,2
30063,2
16014,2
20244,2
14431,2
43843,2
41029,2
7269,2
14649,2
37358,2
79581,2
3198,2
31474,2
75168,2
52541,2
70995,2
56718,2
78721,2
77192,2
52488,2
46592,2
23593,2
63637,2
34718,2
72097,2
42337,2
45841,2
17562,2
62139,2
52359,2
72536,2
22923,2
34341,2
29835,2
71064,2
1174,2
3357,2
46732,2
70525,2
59557,2
46160,2
17575,2
44777,2
76394,2
33740,2
38128,2
16870,2
12085,2
51149,2
68759,2
57306,2
57579,2
73544,2
19716,2
19780,2
27209,2
11334,2
69965,2
28224,2
45945,2
44099,2
69765,2
32489,2
3830,2
32155,2
3976,2
36232,2
28552,2
63416,2
51710,2
75344,2
227,2
51234,2
74875,2
21450,2
8731,2
24110,2
15758,2
32673,2
40226,2
12229,2
44200,2
72857,2
8344,2
56476,2
55956,2
3780,2
67139,2
63159,2
50178,2
36967,2
39204,2
67243,2
40498,2
22266,2
76625,2
46129,2
36740,2
65493,2
57017,2
23745,2
78103,2
23477,2
38293,2
70156,2
13373,2
1781,2
790,2
78478,2
56973,2
429,2
9211,2
23803,2
51367,2
5720,2
76803,2
9147,2
2406,2
67034,2
75165,2
13645,2
7285,2
68181,2
43284,2
71874,2
39923,2
9966,2
57891,2
35563,2
38565,2
1727,2
53802,2
13463,2
32225,2
27853,2
28122,2
16394,2
62841,2
31568,2
2478,2
75778,2
63373,2
61881,2
16952,2
58770,2
63801,2
40732,2
16236,2
53484,2
67475,2
75446,2
2642,2
26249,2
58246,2
54550,2
18546,2
74568,2
34522,2
47916,2
60890,2
20086,2
60094,2
71519,2
46214,2
54185,2
68469,2
7507,2
61467,2
30153,2
71504,2
48960,2
46380,2
14242,2
65568,2
76027,2
24197,2
42136,2
46512,2
3338,2
23988,2
65848,2
19943,2
30515,2
70102,2
61699,2
38222,2
23725,2
38110,2
54454,2
38755,2
52621,2
53473,2
10847,2
9833,2
24041,2
62119,2
51563,2
80092,2
72046,2
69362,2
9346,2
11682,2
55392,2
75104,2
33917,2
61865,2
19732,2
28279,2
21802,2
13503,2
20113,2
23683,2
5070,2
37818,2
46712,2
26371,2
14183,2
24260,2
12194,2
76152,2
45811,2
65219,2
3839,2
20104,2
26894,2
27071,2
42070,2
27619,2
61793,2
57280,2
32577,2
61505,2
9307,2
2281,2
66427,2
53398,2
65203,2
71379,2
76288,2
50398,2
41350,2
30664,2
31890,2
7114,2
61381,2
38872,2
33531,2
60421,2
30109,2
438,2
7081,2
6666,2
42628,2
77146,2
38933,2
77067,2
79673,2
31693,2
70176,2
48464,2
26258,2
53578,2
59904,2
44330,2
29584,2
65126,2
25115,2
77216,2
71213,2
42775,2
70147,2
66790,2
10354,2
21,2
29991,2
49170,2
7150,2
31653,2
56857,2
70590,2
32862,2
16157,2
8169,2
64614,2
23941,2
46984,2
51281,2
14526,2
5756,2
53774,2
58434,2
57655,2
76643,2
47069,2
75651,2
73817,2
48420,2
60820,2
28611,2
60518,2
67244,2
42872,2
28742,2
39569,2
66832,2
71500,2
11981,2
30561,2
57248,2
2307,2
23096,2
56465,2
39891,2
73448,2
24941,2
12830,2
34912,2
44414,2
18657,2
4512,2
70763,2
14922,2
60444,2
44275,2
51342,2
14246,2
46273,2
69859,2
68506,2
12498,2
78758,2
46622,2
6819,2
42192,2
55639,2
6914,2
3382,2
68536,2
806,2
56925,2
44786,2
13550,2
69391,2
32893,2
39598,2
72244,2
39354,2
5970,2
37077,2
20818,2
6215,2
43187,2
61811,2
1774,2
74482,2
58440,2
66242,2
51943,2
36640,2
9896,2
61042,2
2153,2
74799,2
22763,2
58674,2
728,2
77197,2
44320,2
7197,2
65501,2
50942,2
18725,2
50344,2
29650,2
23885,2
61389,2
12447,2
20136,2
66731,2
73776,2
74785,2
75217,2
73885,2
3416,2
57210,2
2820,2
6310,2
27820,2
23594,2
62635,2
43387,2
43696,2
71071,2
28031,2
32299,2
59310,2
48853,2
72846,2
68454,2
66769,2
32801,2
47667,2
3690,2
66058,2
40105,2
1828,2
8700,2
50148,2
8005,2
31206,2
17154,2
28436,2
3413,2
73764,2
54540,2
22410,2
32009,2
24730,2
8121,2
46236,2
19779,2
70470,2
13000,2
20547,2
33370,2
21446,2
34229,2
52157,2
77141,2
62391,2
26085,2
44,2
71400,2
15943,2
41440,2
71230,2
4358,2
10556,2
63932,2
39602,2
65559,2
37260,2
19573,2
70278,2
66958,2
53511,2
2815,2
22065,2
75539,2
13355,2
1746,2
56639,2
59638,2
1984,2
46286,2
22290,2
46770,2
48302,2
36130,2
66721,2
65823,2
33028,2
7103,2
35534,2
16793,2
20914,2
54369,2
58084,2
15079,2
20989,2
7055,2
69402,2
9195,2
14616,2
4253,2
72833,2
28171,2
15838,2
22969,2
41201,2
30166,2
59562,2
31011,2
28160,2
20266,2
